concept_id,include_guess,include_override,dx_core_concept_ids,dx_core_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
10477,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45568229,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45563396,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582809,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10475,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45534552,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45568228,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582808,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10476,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45558580,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45549062,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577891,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10478,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45544246,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45549063,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45582810,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10481,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45549065,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10482,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45534553,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10483,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45597277,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45592515,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45534554,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37402978,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37402979,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37402981,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37402980,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10474,TRUE,,1572413,Intracranial injury,1,Traumatic cerebral edema without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45568227,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45534551,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45592511,TRUE,,1572413,Intracranial injury,1,"Traumatic cerebral edema without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572425,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified",ICD10CM,5-char nonbill code,NULL
10559,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level",ICD10CM,6-char nonbill code,NULL
45539460,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45558590,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45582824,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10560,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
45602114,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592532,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45549080,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10557,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
45606917,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606919,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45606918,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10555,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
45558589,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45534560,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45553851,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10556,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
45539459,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45602113,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45544263,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10558,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
45582823,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45587612,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45534561,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10561,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45568251,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10562,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45568252,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10563,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
45597293,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45553852,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45563408,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403010,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403011,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403013,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403012,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10554,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness",ICD10CM,6-char nonbill code,NULL
45597292,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45602112,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45563407,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572424,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum,ICD10CM,5-char nonbill code,NULL
10549,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45568248,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45558588,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45568249,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10550,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45592531,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45602110,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45568250,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10547,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45553849,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606915,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45587611,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10545,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45573133,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45544260,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45553847,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10546,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45534558,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553848,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45606914,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10548,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597291,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45563406,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45553850,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10551,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45534559,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10552,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582822,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10553,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45539458,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45602111,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45606916,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403006,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403007,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403009,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403008,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10544,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45602109,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45539457,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45553846,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572423,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum,ICD10CM,5-char nonbill code,NULL
10539,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45587610,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568246,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45606913,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10540,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45544258,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45539456,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602106,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10537,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45577904,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45568244,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45553845,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10535,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45582817,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45549078,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582818,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10536,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45597288,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45573131,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582819,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10538,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597289,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45573132,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45568245,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10541,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582820,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10542,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45563404,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10543,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568247,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45602108,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45592530,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403002,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403003,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403005,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403004,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10534,TRUE,,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45549077,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45553844,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45539455,TRUE,,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572430,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage,ICD10CM,4-char nonbill code,NULL
1572431,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage,ICD10CM,5-char nonbill code,NULL
10609,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549091,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45563424,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558596,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
