concept_id,keep_entry_in_codeset,comments,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id
40169283,TRUE,,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896025,Drug,RxNorm,Quant Clinical Drug
40169284,TRUE,,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],S,,NULL,,896027,Drug,RxNorm,Quant Branded Drug
40169285,TRUE,,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,896228,Drug,RxNorm,Quant Clinical Drug
40169286,TRUE,,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],S,,NULL,,896229,Drug,RxNorm,Quant Branded Drug
40169854,TRUE,,mometasone Topical Cream [Momexin],S,,NULL,,891164,Drug,RxNorm,Branded Drug Form
40170634,TRUE,,fluticasone / salmeterol Dry Powder Inhaler [Advair],S,,NULL,,896189,Drug,RxNorm,Branded Drug Form
40170637,TRUE,,fluticasone / salmeterol Metered Dose Inhaler [Advair],S,,NULL,,896270,Drug,RxNorm,Branded Drug Form
40170654,TRUE,,fluticasone furoate 0.0275 MG/ACTUAT,S,,NULL,,895967,Drug,RxNorm,Clinical Drug Comp
40170655,TRUE,,fluticasone furoate 0.0275 MG/ACTUAT [Veramyst],S,,NULL,,895969,Drug,RxNorm,Branded Drug Comp
40170920,TRUE,,mometasone furoate 1 MG/ML [Momexin],S,,NULL,,891163,Drug,RxNorm,Branded Drug Comp
40171015,TRUE,,fluticasone propionate 0.00005 MG/MG,S,,NULL,,895486,Drug,RxNorm,Clinical Drug Comp
40171016,TRUE,,fluticasone propionate 0.00005 MG/MG Topical Ointment,S,,NULL,,895487,Drug,RxNorm,Clinical Drug
40171017,TRUE,,fluticasone propionate 0.00005 MG/MG Topical Ointment [Cutivate],S,,NULL,,895697,Drug,RxNorm,Branded Drug
40171018,TRUE,,fluticasone propionate 0.00005 MG/MG [Cutivate],S,,NULL,,895696,Drug,RxNorm,Branded Drug Comp
40171019,TRUE,,fluticasone propionate 0.044 MG/ACTUAT,S,,NULL,,895993,Drug,RxNorm,Clinical Drug Comp
40171020,TRUE,,fluticasone propionate 0.044 MG/ACTUAT [Flovent],S,,NULL,,895995,Drug,RxNorm,Branded Drug Comp
40171021,TRUE,,fluticasone propionate 0.045 MG/ACTUAT,S,,NULL,,896230,Drug,RxNorm,Clinical Drug Comp
40171022,TRUE,,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],S,,NULL,,896233,Drug,RxNorm,Branded Drug Comp
40171023,TRUE,,fluticasone propionate 0.05 MG/ACTUAT,S,,NULL,,896014,Drug,RxNorm,Clinical Drug Comp
40171024,TRUE,,fluticasone propionate 0.05 MG/ACTUAT [Flonase],S,,NULL,,896322,Drug,RxNorm,Branded Drug Comp
40171025,TRUE,,fluticasone propionate 0.05 MG/ACTUAT [Flovent],S,,NULL,,896016,Drug,RxNorm,Branded Drug Comp
40085505,TRUE,,triamcinolone Injectable Suspension [Tristoject],S,,NULL,,365631,Drug,RxNorm,Branded Drug Form
40085506,TRUE,,triamcinolone Injectable Suspension [U-Tri-Lone],S,,NULL,,365634,Drug,RxNorm,Branded Drug Form
40085508,TRUE,,triamcinolone Nasal Spray,S,,NULL,,374189,Drug,RxNorm,Clinical Drug Form
40085512,TRUE,,triamcinolone Ophthalmic Ointment,S,,NULL,,376587,Drug,RxNorm,Clinical Drug Form
40085513,TRUE,,triamcinolone Oral Paste,S,,NULL,,10760,Drug,RxNorm,Clinical Drug Form
40085514,TRUE,,triamcinolone Oral Paste [Adcortyl],S,,NULL,,380837,Drug,RxNorm,Branded Drug Form
40085515,TRUE,,triamcinolone Oral Paste [Kenalog],S,,NULL,,380838,Drug,RxNorm,Branded Drug Form
40085516,TRUE,,triamcinolone Oral Solution,S,,NULL,,374191,Drug,RxNorm,Clinical Drug Form
40085517,TRUE,,triamcinolone Oral Tablet,S,,NULL,,96819,Drug,RxNorm,Clinical Drug Form
40085519,TRUE,,triamcinolone Oral Tablet [Aristopak],S,,NULL,,369249,Drug,RxNorm,Branded Drug Form
40085520,TRUE,,triamcinolone Oral Tablet [Ledercort],S,,NULL,,380841,Drug,RxNorm,Branded Drug Form
40085522,TRUE,,triamcinolone Topical Cream,S,,NULL,,377831,Drug,RxNorm,Clinical Drug Form
40085523,TRUE,,triamcinolone Topical Cream [Adcortyl],S,,NULL,,380835,Drug,RxNorm,Branded Drug Form
40085524,TRUE,,triamcinolone Topical Cream [Aricin],S,,NULL,,362099,Drug,RxNorm,Branded Drug Form
40085528,TRUE,,triamcinolone Topical Cream [Cinalog],S,,NULL,,362090,Drug,RxNorm,Branded Drug Form
40085530,TRUE,,triamcinolone Topical Cream [Flutex],S,,NULL,,362103,Drug,RxNorm,Branded Drug Form
40085531,TRUE,,triamcinolone Topical Cream [Kenalog],S,,NULL,,93041,Drug,RxNorm,Branded Drug Form
40085532,TRUE,,triamcinolone Topical Cream [Ledercort],S,,NULL,,380839,Drug,RxNorm,Branded Drug Form
40085533,TRUE,,triamcinolone Topical Cream [Rx Triamcinolone],S,,NULL,,362102,Drug,RxNorm,Branded Drug Form
40085534,TRUE,,triamcinolone Topical Cream [Triacet],S,,NULL,,362101,Drug,RxNorm,Branded Drug Form
40085535,TRUE,,triamcinolone Topical Cream [Triderm],S,,NULL,,362100,Drug,RxNorm,Branded Drug Form
40085536,TRUE,,triamcinolone Topical Gel,S,,NULL,,377951,Drug,RxNorm,Clinical Drug Form
40085537,TRUE,,triamcinolone Topical Lotion,S,,NULL,,378693,Drug,RxNorm,Clinical Drug Form
40085538,TRUE,,triamcinolone Topical Lotion [Kenalog],S,,NULL,,93042,Drug,RxNorm,Branded Drug Form
40085539,TRUE,,triamcinolone Topical Ointment,S,,NULL,,374434,Drug,RxNorm,Clinical Drug Form
40085540,TRUE,,triamcinolone Topical Ointment [Adcortyl],S,,NULL,,380836,Drug,RxNorm,Branded Drug Form
40085541,TRUE,,triamcinolone Topical Ointment [Aricin],S,,NULL,,367395,Drug,RxNorm,Branded Drug Form
40085544,TRUE,,triamcinolone Topical Ointment [Cinolar],S,,NULL,,367407,Drug,RxNorm,Branded Drug Form
40085545,TRUE,,triamcinolone Topical Ointment [Kenalog],S,,NULL,,93043,Drug,RxNorm,Branded Drug Form
40085546,TRUE,,triamcinolone Topical Ointment [Ledercort],S,,NULL,,380840,Drug,RxNorm,Branded Drug Form
40085547,TRUE,,triamcinolone Topical Ointment [Triderm],S,,NULL,,367394,Drug,RxNorm,Branded Drug Form
40085548,TRUE,,triamcinolone Topical Spray,S,,NULL,,377376,Drug,RxNorm,Clinical Drug Form
40085549,TRUE,,triamcinolone Topical Spray [Kenalog],S,,NULL,,93044,Drug,RxNorm,Branded Drug Form
40091165,TRUE,,triamcinolone / urea Topical Ointment,S,,NULL,,376386,Drug,RxNorm,Clinical Drug Form
40118371,TRUE,,nystatin / triamcinolone Topical Ointment [Myocidin],S,,NULL,,545031,Drug,RxNorm,Branded Drug Form
40122517,TRUE,,triamcinolone Injectable Suspension [Cinolone],S,,NULL,,543555,Drug,RxNorm,Branded Drug Form
40122518,TRUE,,triamcinolone Injectable Suspension [Cortilone],S,,NULL,,543567,Drug,RxNorm,Branded Drug Form
40122519,TRUE,,triamcinolone Injectable Suspension [Cortinide],S,,NULL,,543525,Drug,RxNorm,Branded Drug Form
40122520,TRUE,,triamcinolone Injectable Suspension [Robalog],S,,NULL,,543529,Drug,RxNorm,Branded Drug Form
40122521,TRUE,,triamcinolone Injectable Suspension [Sano Log],S,,NULL,,543533,Drug,RxNorm,Branded Drug Form
40122522,TRUE,,triamcinolone Injectable Suspension [TDS Forte],S,,NULL,,543579,Drug,RxNorm,Branded Drug Form
40122600,TRUE,,triamcinolone Injectable Suspension [Trilocort],S,,NULL,,543544,Drug,RxNorm,Branded Drug Form
40122602,TRUE,,triamcinolone Paste,S,,NULL,,544642,Drug,RxNorm,Clinical Drug Form
40122608,TRUE,,triamcinolone Topical Cream [SP RX 228],S,,NULL,,543340,Drug,RxNorm,Branded Drug Form
40122609,TRUE,,triamcinolone Topical Ointment [Aristocort],S,,NULL,,544637,Drug,RxNorm,Branded Drug Form
40126135,TRUE,,fluticasone Topical Lotion,S,,NULL,,577392,Drug,RxNorm,Clinical Drug Form
40126136,TRUE,,fluticasone Topical Lotion [Cutivate],S,,NULL,,584217,Drug,RxNorm,Branded Drug Form
40132039,TRUE,,mometasone Topical Cream,S,,NULL,,619083,Drug,RxNorm,Clinical Drug Form
40132040,TRUE,,mometasone Topical Cream [Elocon],S,,NULL,,619243,Drug,RxNorm,Branded Drug Form
40132041,TRUE,,mometasone Topical Lotion,S,,NULL,,619119,Drug,RxNorm,Clinical Drug Form
40132042,TRUE,,mometasone Topical Lotion [Elocon],S,,NULL,,619244,Drug,RxNorm,Branded Drug Form
40132043,TRUE,,mometasone Topical Ointment,S,,NULL,,619042,Drug,RxNorm,Clinical Drug Form
40132044,TRUE,,mometasone Topical Ointment [Elocon],S,,NULL,,619245,Drug,RxNorm,Branded Drug Form
40140086,TRUE,,triamcinolone Oral Paste [Oralone],S,,NULL,,707357,Drug,RxNorm,Branded Drug Form
40141448,TRUE,,triamcinolone Prefilled Syringe,S,,NULL,,727885,Drug,RxNorm,Clinical Drug Form
40142910,TRUE,,budesonide / formoterol Metered Dose Inhaler,S,,NULL,,745797,Drug,RxNorm,Clinical Drug Form
40142912,TRUE,,budesonide / formoterol Metered Dose Inhaler [Symbicort],S,,NULL,,745810,Drug,RxNorm,Branded Drug Form
40142920,TRUE,,budesonide Dry Powder Inhaler,S,,NULL,,746824,Drug,RxNorm,Clinical Drug Form
40142921,TRUE,,budesonide Dry Powder Inhaler [Pulmicort],S,,NULL,,746826,Drug,RxNorm,Branded Drug Form
40143326,TRUE,,mometasone Dry Powder Inhaler,S,,NULL,,746792,Drug,RxNorm,Clinical Drug Form
40143327,TRUE,,mometasone Dry Powder Inhaler [Asmanex],S,,NULL,,746795,Drug,RxNorm,Branded Drug Form
40143708,TRUE,,triamcinolone Metered Dose Inhaler,S,,NULL,,746202,Drug,RxNorm,Clinical Drug Form
40143709,TRUE,,triamcinolone Metered Dose Inhaler [Azmacort],S,,NULL,,746204,Drug,RxNorm,Branded Drug Form
40144020,TRUE,,fluticasone / salmeterol Dry Powder Inhaler,S,,NULL,,746717,Drug,RxNorm,Clinical Drug Form
40144024,TRUE,,fluticasone / salmeterol Metered Dose Inhaler,S,,NULL,,744485,Drug,RxNorm,Clinical Drug Form
40144035,TRUE,,fluticasone Dry Powder Inhaler,S,,NULL,,746765,Drug,RxNorm,Clinical Drug Form
40144036,TRUE,,fluticasone Dry Powder Inhaler [Flovent],S,,NULL,,746805,Drug,RxNorm,Branded Drug Form
40171026,TRUE,,fluticasone propionate 0.1 MG/ACTUAT,S,,NULL,,896020,Drug,RxNorm,Clinical Drug Comp
40171027,TRUE,,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],S,,NULL,,896163,Drug,RxNorm,Branded Drug Comp
40171028,TRUE,,fluticasone propionate 0.1 MG/ACTUAT [Flovent],S,,NULL,,896022,Drug,RxNorm,Branded Drug Comp
40171029,TRUE,,fluticasone propionate 0.11 MG/ACTUAT,S,,NULL,,895998,Drug,RxNorm,Clinical Drug Comp
40171030,TRUE,,fluticasone propionate 0.11 MG/ACTUAT [Flovent],S,,NULL,,896000,Drug,RxNorm,Branded Drug Comp
40171031,TRUE,,fluticasone propionate 0.115 MG/ACTUAT,S,,NULL,,896238,Drug,RxNorm,Clinical Drug Comp
40171032,TRUE,,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],S,,NULL,,896241,Drug,RxNorm,Branded Drug Comp
40171033,TRUE,,fluticasone propionate 0.22 MG/ACTUAT,S,,NULL,,896003,Drug,RxNorm,Clinical Drug Comp
40171034,TRUE,,fluticasone propionate 0.22 MG/ACTUAT [Flovent],S,,NULL,,896005,Drug,RxNorm,Branded Drug Comp
40171035,TRUE,,fluticasone propionate 0.23 MG/ACTUAT,S,,NULL,,896266,Drug,RxNorm,Clinical Drug Comp
40171036,TRUE,,fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],S,,NULL,,896269,Drug,RxNorm,Branded Drug Comp
40171037,TRUE,,fluticasone propionate 0.25 MG/ACTUAT,S,,NULL,,896024,Drug,RxNorm,Clinical Drug Comp
40171038,TRUE,,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],S,,NULL,,896188,Drug,RxNorm,Branded Drug Comp
40171039,TRUE,,fluticasone propionate 0.25 MG/ACTUAT [Flovent],S,,NULL,,896026,Drug,RxNorm,Branded Drug Comp
40171042,TRUE,,fluticasone propionate 0.5 MG/ACTUAT,S,,NULL,,896217,Drug,RxNorm,Clinical Drug Comp
40171043,TRUE,,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],S,,NULL,,896220,Drug,RxNorm,Branded Drug Comp
40171044,TRUE,,fluticasone propionate 0.5 MG/ML,S,,NULL,,895986,Drug,RxNorm,Clinical Drug Comp
40171045,TRUE,,fluticasone propionate 0.5 MG/ML Topical Cream,S,,NULL,,895987,Drug,RxNorm,Clinical Drug
40171046,TRUE,,fluticasone propionate 0.5 MG/ML Topical Cream [Cutivate],S,,NULL,,895989,Drug,RxNorm,Branded Drug
40171047,TRUE,,fluticasone propionate 0.5 MG/ML Topical Lotion,S,,NULL,,895990,Drug,RxNorm,Clinical Drug
40171048,TRUE,,fluticasone propionate 0.5 MG/ML Topical Lotion [Cutivate],S,,NULL,,895991,Drug,RxNorm,Branded Drug
40171049,TRUE,,fluticasone propionate 0.5 MG/ML [Cutivate],S,,NULL,,895988,Drug,RxNorm,Branded Drug Comp
40171348,TRUE,,{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam [Pro 12]) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream [Momexin]) } Pack [Momexin Kit],S,,NULL,,891170,Drug,RxNorm,Branded Pack
40171349,TRUE,,{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream) } Pack,S,,NULL,,891162,Drug,RxNorm,Clinical Pack
40173399,TRUE,,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,966522,Drug,RxNorm,Quant Clinical Drug
40173400,TRUE,,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],S,,NULL,,966524,Drug,RxNorm,Quant Branded Drug
40173447,TRUE,,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,S,,NULL,,966527,Drug,RxNorm,Quant Clinical Drug
40173448,TRUE,,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],S,,NULL,,966529,Drug,RxNorm,Quant Branded Drug
40178622,TRUE,,budesonide 3 MG [Entocort],S,,NULL,,991399,Drug,RxNorm,Branded Drug Comp
40221061,TRUE,,triamcinolone acetonide 0.15 MG/ML,S,,NULL,,1805708,Drug,RxNorm,Clinical Drug Comp
40221062,TRUE,,triamcinolone acetonide 0.15 MG/ML Topical Spray,S,,NULL,,1805709,Drug,RxNorm,Clinical Drug
40221064,TRUE,,triamcinolone acetonide 0.15 MG/ML [Genesis],S,,NULL,,1805711,Drug,RxNorm,Branded Drug Comp
40221065,TRUE,,triamcinolone Topical Spray [Genesis],S,,NULL,,1805712,Drug,RxNorm,Branded Drug Form
40221067,TRUE,,triamcinolone acetonide 0.15 MG/ML Topical Spray [Genesis],S,,NULL,,1805714,Drug,RxNorm,Branded Drug
40223712,TRUE,,formoterol / mometasone Metered Dose Inhaler,S,,NULL,,998040,Drug,RxNorm,Clinical Drug Form
40223714,TRUE,,formoterol / mometasone Metered Dose Inhaler [Dulera],S,,NULL,,998049,Drug,RxNorm,Branded Drug Form
40228087,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream,S,,NULL,,1014314,Drug,RxNorm,Clinical Drug
40228088,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Pediaderm TA],S,,NULL,,1014318,Drug,RxNorm,Branded Drug
40228089,TRUE,,triamcinolone acetonide 1 MG/ML [Pediaderm TA],S,,NULL,,1014316,Drug,RxNorm,Branded Drug Comp
40228093,TRUE,,triamcinolone Topical Cream [Pediaderm TA],S,,NULL,,1014317,Drug,RxNorm,Branded Drug Form
40233205,TRUE,,1 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe,S,,NULL,,1086275,Drug,RxNorm,Quant Clinical Drug
40233212,TRUE,,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,1085805,Drug,RxNorm,Quant Clinical Drug
40233213,TRUE,,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort],S,,NULL,,1085807,Drug,RxNorm,Quant Branded Drug
40233214,TRUE,,240 ACTUAT triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,1086366,Drug,RxNorm,Quant Clinical Drug
40233219,TRUE,,2 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe,S,,NULL,,1086276,Drug,RxNorm,Quant Clinical Drug
40233695,TRUE,,chlortetracycline 0.03 MG/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,S,,NULL,,1086277,Drug,RxNorm,Clinical Drug
40233946,TRUE,,triamcinolone 1 MG Oral Tablet [Aristocort],S,,NULL,,1085696,Drug,RxNorm,Branded Drug
40233947,TRUE,,triamcinolone 1 MG [Aristocort],S,,NULL,,1085694,Drug,RxNorm,Branded Drug Comp
40233948,TRUE,,triamcinolone 2 MG Oral Tablet [Aristocort],S,,NULL,,1085698,Drug,RxNorm,Branded Drug
40233949,TRUE,,triamcinolone 2 MG [Aristocort],S,,NULL,,1085697,Drug,RxNorm,Branded Drug Comp
40233950,TRUE,,triamcinolone 4 MG Oral Tablet [Aristocort],S,,NULL,,1085700,Drug,RxNorm,Branded Drug
40233951,TRUE,,triamcinolone 4 MG [Aristocort],S,,NULL,,1085699,Drug,RxNorm,Branded Drug Comp
40233952,TRUE,,triamcinolone 8 MG Oral Tablet [Aristocort],S,,NULL,,1085703,Drug,RxNorm,Branded Drug
40233953,TRUE,,triamcinolone 8 MG [Aristocort],S,,NULL,,1085702,Drug,RxNorm,Branded Drug Comp
40233954,TRUE,,triamcinolone acetonide 0.00025 MG/MG,S,,NULL,,1085632,Drug,RxNorm,Clinical Drug Comp
40233955,TRUE,,triamcinolone acetonide 0.00025 MG/MG Topical Ointment,S,,NULL,,1085633,Drug,RxNorm,Clinical Drug
40233956,TRUE,,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Aristocort],S,,NULL,,1085635,Drug,RxNorm,Branded Drug
40233957,TRUE,,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Kenalog],S,,NULL,,1085714,Drug,RxNorm,Branded Drug
40233958,TRUE,,triamcinolone acetonide 0.00025 MG/MG [Aristocort],S,,NULL,,1085634,Drug,RxNorm,Branded Drug Comp
40233959,TRUE,,triamcinolone acetonide 0.00025 MG/MG [Kenalog],S,,NULL,,1085713,Drug,RxNorm,Branded Drug Comp
40233960,TRUE,,triamcinolone acetonide 0.001 MG/MG Oral Paste,S,,NULL,,1085728,Drug,RxNorm,Clinical Drug
40233961,TRUE,,triamcinolone acetonide 0.001 MG/MG Oral Paste [Kenalog],S,,NULL,,1085730,Drug,RxNorm,Branded Drug
40233962,TRUE,,triamcinolone acetonide 0.001 MG/MG Oral Paste [Oralone],S,,NULL,,1085767,Drug,RxNorm,Branded Drug
40233963,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Gel,S,,NULL,,1086316,Drug,RxNorm,Clinical Drug
40233964,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment,S,,NULL,,1085636,Drug,RxNorm,Clinical Drug
40233965,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aricin],S,,NULL,,1085758,Drug,RxNorm,Branded Drug
40233966,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aristocort],S,,NULL,,1085638,Drug,RxNorm,Branded Drug
40233967,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Cinolar],S,,NULL,,1085769,Drug,RxNorm,Branded Drug
40233968,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Kenalog],S,,NULL,,1085732,Drug,RxNorm,Branded Drug
40233969,TRUE,,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Triderm],S,,NULL,,1085771,Drug,RxNorm,Branded Drug
40233970,TRUE,,triamcinolone acetonide 0.001 MG/MG [Aricin],S,,NULL,,1085757,Drug,RxNorm,Branded Drug Comp
40233971,TRUE,,triamcinolone acetonide 0.001 MG/MG [Aristocort],S,,NULL,,1085637,Drug,RxNorm,Branded Drug Comp
40233972,TRUE,,triamcinolone acetonide 0.001 MG/MG [Cinolar],S,,NULL,,1085768,Drug,RxNorm,Branded Drug Comp
40233973,TRUE,,triamcinolone acetonide 0.001 MG/MG [Kenalog],S,,NULL,,1085729,Drug,RxNorm,Branded Drug Comp
40233974,TRUE,,triamcinolone acetonide 0.001 MG/MG [Oralone],S,,NULL,,1085766,Drug,RxNorm,Branded Drug Comp
40233975,TRUE,,triamcinolone acetonide 0.001 MG/MG [Triderm],S,,NULL,,1085770,Drug,RxNorm,Branded Drug Comp
40233976,TRUE,,triamcinolone acetonide 0.005 MG/MG,S,,NULL,,1085639,Drug,RxNorm,Clinical Drug Comp
40233977,TRUE,,triamcinolone acetonide 0.005 MG/MG Topical Ointment,S,,NULL,,1085640,Drug,RxNorm,Clinical Drug
40233978,TRUE,,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Aristocort],S,,NULL,,1085642,Drug,RxNorm,Branded Drug
40233979,TRUE,,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Kenalog],S,,NULL,,1085734,Drug,RxNorm,Branded Drug
40233980,TRUE,,triamcinolone acetonide 0.005 MG/MG [Aristocort],S,,NULL,,1085641,Drug,RxNorm,Branded Drug Comp
40233981,TRUE,,triamcinolone acetonide 0.005 MG/MG [Kenalog],S,,NULL,,1085733,Drug,RxNorm,Branded Drug Comp
40233982,TRUE,,triamcinolone acetonide 0.05 MG/ACTUAT [Tri-Nasal],S,,NULL,,1085988,Drug,RxNorm,Branded Drug Comp
40233983,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT,S,,NULL,,1085794,Drug,RxNorm,Clinical Drug Comp
40233984,TRUE,,triamcinolone acetonide 0.055 MG/ACTUAT [Nasacort],S,,NULL,,1085796,Drug,RxNorm,Branded Drug Comp
40233985,TRUE,,triamcinolone acetonide 0.075 MG/ACTUAT,S,,NULL,,1085804,Drug,RxNorm,Clinical Drug Comp
40233986,TRUE,,triamcinolone acetonide 0.075 MG/ACTUAT [Azmacort],S,,NULL,,1085806,Drug,RxNorm,Branded Drug Comp
40233987,TRUE,,triamcinolone acetonide 0.1 MG/ACTUAT,S,,NULL,,1086365,Drug,RxNorm,Clinical Drug Comp
40233988,TRUE,,triamcinolone acetonide 0.147 MG/ML,S,,NULL,,1085735,Drug,RxNorm,Clinical Drug Comp
40233989,TRUE,,triamcinolone acetonide 0.147 MG/ML Topical Spray,S,,NULL,,1085736,Drug,RxNorm,Clinical Drug
40233990,TRUE,,triamcinolone acetonide 0.147 MG/ML Topical Spray [Kenalog],S,,NULL,,1085738,Drug,RxNorm,Branded Drug
40233991,TRUE,,triamcinolone acetonide 0.147 MG/ML [Kenalog],S,,NULL,,1085737,Drug,RxNorm,Branded Drug Comp
40233992,TRUE,,triamcinolone acetonide 0.25 MG/ML,S,,NULL,,1085643,Drug,RxNorm,Clinical Drug Comp
40233993,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream,S,,NULL,,1085644,Drug,RxNorm,Clinical Drug
40233994,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aricin],S,,NULL,,1085760,Drug,RxNorm,Branded Drug
40233995,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aristocort],S,,NULL,,1085647,Drug,RxNorm,Branded Drug
40233996,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream [Flutex],S,,NULL,,1085775,Drug,RxNorm,Branded Drug
40233997,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream [Kenalog],S,,NULL,,1085740,Drug,RxNorm,Branded Drug
40233998,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Cream [Triacet],S,,NULL,,1085781,Drug,RxNorm,Branded Drug
40233999,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Lotion,S,,NULL,,1085741,Drug,RxNorm,Clinical Drug
40234003,TRUE,,triamcinolone acetonide 0.25 MG/ML Topical Lotion [Kenalog],S,,NULL,,1085742,Drug,RxNorm,Branded Drug
40234004,TRUE,,triamcinolone acetonide 0.25 MG/ML [Aricin],S,,NULL,,1085759,Drug,RxNorm,Branded Drug Comp
40234005,TRUE,,triamcinolone acetonide 0.25 MG/ML [Aristocort],S,,NULL,,1085645,Drug,RxNorm,Branded Drug Comp
40234006,TRUE,,triamcinolone acetonide 0.25 MG/ML [Flutex],S,,NULL,,1085774,Drug,RxNorm,Branded Drug Comp
40234007,TRUE,,triamcinolone acetonide 0.25 MG/ML [Kenalog],S,,NULL,,1085739,Drug,RxNorm,Branded Drug Comp
40234008,TRUE,,triamcinolone acetonide 0.25 MG/ML [Triacet],S,,NULL,,1085780,Drug,RxNorm,Branded Drug Comp
40234009,TRUE,,triamcinolone acetonide 0.5 MG/ML,S,,NULL,,1085976,Drug,RxNorm,Clinical Drug Comp
40234010,TRUE,,triamcinolone acetonide 0.5 MG/ML Topical Cream,S,,NULL,,1085977,Drug,RxNorm,Clinical Drug
40234011,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Aricin],S,,NULL,,1085762,Drug,RxNorm,Branded Drug
40234012,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Aristocort],S,,NULL,,1085658,Drug,RxNorm,Branded Drug
40234013,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Delta Tritex],S,,NULL,,1085973,Drug,RxNorm,Branded Drug
40234014,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Flutex],S,,NULL,,1085777,Drug,RxNorm,Branded Drug
40234015,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Kenalog],S,,NULL,,1085744,Drug,RxNorm,Branded Drug
40234016,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Triacet],S,,NULL,,1085783,Drug,RxNorm,Branded Drug
40234017,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Triderm],S,,NULL,,1085773,Drug,RxNorm,Branded Drug
40234018,TRUE,,triamcinolone acetonide 1 MG/ML Topical Cream [Zytopic],S,,NULL,,1085785,Drug,RxNorm,Branded Drug
40234019,TRUE,,triamcinolone acetonide 1 MG/ML Topical Lotion,S,,NULL,,1085745,Drug,RxNorm,Clinical Drug
40234020,TRUE,,triamcinolone acetonide 1 MG/ML Topical Lotion [Kenalog],S,,NULL,,1085746,Drug,RxNorm,Branded Drug
40234021,TRUE,,triamcinolone acetonide 1 MG/ML [Aricin],S,,NULL,,1085761,Drug,RxNorm,Branded Drug Comp
