concept_id,keep_entry_in_codeset,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
37002847,NA,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Branded Drug,S,2395831,2021-01-04,2099-12-31,NULL
37002855,NA,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2395839,2021-01-04,2099-12-31,NULL
37002856,NA,Sensor 60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Branded Drug,S,2395840,2021-01-04,2099-12-31,NULL
37002842,NA,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2395826,2021-01-04,2099-12-31,NULL
37002844,NA,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Branded Drug,S,2395828,2021-01-04,2099-12-31,NULL
37002851,NA,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2395835,2021-01-04,2099-12-31,NULL
37002852,NA,Sensor 60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Branded Drug,S,2395836,2021-01-04,2099-12-31,NULL
37002848,NA,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2395832,2021-01-04,2099-12-31,NULL
37002850,NA,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Branded Drug,S,2395834,2021-01-04,2099-12-31,NULL
37002853,NA,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2395837,2021-01-04,2099-12-31,NULL
37002854,NA,Sensor 60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Branded Drug,S,2395838,2021-01-04,2099-12-31,NULL
793981,NA,sodium lauriminodipropionate,Drug,RxNorm,Ingredient,S,1942335,2018-02-05,2099-12-31,NULL
19047313,NA,Solu-Cortef,Drug,RxNorm,Brand Name,NULL,203592,1970-01-01,2099-12-31,NULL
36241029,NA,Solu-Cortef Injectable Product,Drug,RxNorm,Branded Dose Group,C,1184839,2016-08-01,2099-12-31,NULL
44815776,NA,Solu-Delta-Cortef,Drug,RxNorm,Brand Name,NULL,1493166,2014-05-05,2099-12-31,NULL
36247196,NA,Solu-Delta-Cortef Injectable Product,Drug,RxNorm,Branded Dose Group,C,1493169,2016-08-01,2099-12-31,NULL
19048391,NA,Solu-Medrol,Drug,RxNorm,Brand Name,NULL,203856,1970-01-01,2099-12-31,NULL
36241030,NA,Solu-Medrol Injectable Product,Drug,RxNorm,Branded Dose Group,C,1184840,2016-08-01,2099-12-31,NULL
19081624,NA,Sterapred,Drug,RxNorm,Brand Name,NULL,220028,1970-01-01,2099-12-31,NULL
19081626,NA,Sterapred DS,Drug,RxNorm,Brand Name,NULL,220029,1970-01-01,2099-12-31,NULL
36228920,NA,Sterapred DS Oral Product,Drug,RxNorm,Branded Dose Group,C,1178982,2016-08-01,2099-12-31,NULL
36228921,NA,Sterapred DS Pill,Drug,RxNorm,Branded Dose Group,C,1178983,2016-08-01,2099-12-31,NULL
36228922,NA,Sterapred Oral Product,Drug,RxNorm,Branded Dose Group,C,1178984,2016-08-01,2099-12-31,NULL
36228923,NA,Sterapred Pill,Drug,RxNorm,Branded Dose Group,C,1178985,2016-08-01,2099-12-31,NULL
43013000,NA,thiostrepton,Drug,RxNorm,Ingredient,S,1365970,2013-02-04,2099-12-31,NULL
1355742,NA,thiostrepton 2.5 UNT/MG,Drug,RxNorm,Clinical Drug Comp,S,2105778,2019-02-04,2099-12-31,NULL
43013851,NA,thiostrepton 2500 UNT/ML,Drug,RxNorm,Clinical Drug Comp,S,1368276,2013-03-04,2099-12-31,NULL
903963,NA,triamcinolone,Drug,RxNorm,Ingredient,S,10759,1970-01-01,2099-12-31,NULL
36027963,NA,Triamcinolone / Urea,Drug,RxNorm,Multiple Ingredients,NULL,1007849,2010-08-30,2099-12-31,NULL
40091165,NA,triamcinolone / urea Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,376386,1970-01-01,2099-12-31,NULL
36223381,NA,triamcinolone / urea Topical Product,Drug,RxNorm,Clinical Dose Group,C,1158222,2016-08-01,2099-12-31,NULL
19112268,NA,triamcinolone 0.0002 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,452323,1970-01-01,2099-12-31,NULL
19105237,NA,triamcinolone 0.0002 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,418901,1970-01-01,2099-12-31,NULL
904338,NA,triamcinolone 0.00025 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,328761,1970-01-01,2099-12-31,NULL
19058285,NA,triamcinolone 0.00025 MG/MG / urea 0.1 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,241489,1970-01-01,2099-12-31,NULL
19084816,NA,triamcinolone 0.0005 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,330282,1970-01-01,2099-12-31,NULL
904335,NA,triamcinolone 0.001 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,328439,1970-01-01,2099-12-31,NULL
904435,NA,triamcinolone 0.001 MG/MG Paste,Drug,RxNorm,Clinical Drug,S,544643,2005-09-11,2099-12-31,NULL
904387,NA,triamcinolone 0.00105 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,337314,1970-01-01,2099-12-31,NULL
19084817,NA,triamcinolone 0.0025 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,330283,1970-01-01,2099-12-31,NULL
904324,NA,triamcinolone 0.0025 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,313456,1970-01-01,2099-12-31,NULL
19093425,NA,triamcinolone 0.01 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,340008,1970-01-01,2099-12-31,NULL
904262,NA,triamcinolone 0.01 MG/MG Ophthalmic Ointment,Drug,RxNorm,Clinical Drug,S,252266,1970-01-01,2099-12-31,NULL
19079780,NA,triamcinolone 0.01 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,313457,1970-01-01,2099-12-31,NULL
19109805,NA,triamcinolone 0.025 MG,Drug,RxNorm,Clinical Drug Comp,S,439440,1970-01-01,2099-12-31,NULL
19107310,NA,triamcinolone 0.025 MG Buccal Tablet,Drug,RxNorm,Clinical Drug,S,431623,1970-01-01,2099-12-31,NULL
19083579,NA,triamcinolone 0.055 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,329106,1970-01-01,2099-12-31,NULL
904131,NA,triamcinolone 0.055 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,245785,1970-01-01,2099-12-31,NULL
904436,NA,triamcinolone 0.066 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,639496,2006-07-30,2099-12-31,NULL
904437,NA,triamcinolone 0.066 MG/ML Topical Spray,Drug,RxNorm,Clinical Drug,S,639497,2006-07-30,2099-12-31,NULL
19083125,NA,triamcinolone 0.1 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,328701,1970-01-01,2099-12-31,NULL
904163,NA,triamcinolone 0.1 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,248626,1970-01-01,2099-12-31,NULL
19095979,NA,triamcinolone 0.1 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,346300,1970-01-01,2099-12-31,NULL
904170,NA,triamcinolone 0.1 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,251917,1970-01-01,2099-12-31,NULL
19109785,NA,triamcinolone 0.2 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,439407,1970-01-01,2099-12-31,NULL
19105068,NA,triamcinolone 0.2 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,417984,1970-01-01,2099-12-31,NULL
19109784,NA,triamcinolone 0.25 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,439405,1970-01-01,2099-12-31,NULL
19112260,NA,triamcinolone 0.5 MG,Drug,RxNorm,Clinical Drug Comp,S,452305,1970-01-01,2099-12-31,NULL
904427,NA,triamcinolone 0.5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,353417,1970-01-01,2099-12-31,NULL
19091880,NA,triamcinolone 0.6 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,335770,1970-01-01,2099-12-31,NULL
19129069,NA,triamcinolone 0.6 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,756201,2008-03-02,2099-12-31,NULL
904332,NA,triamcinolone 1 MG,Drug,RxNorm,Clinical Drug Comp,S,317524,1970-01-01,2099-12-31,NULL
40233947,NA,triamcinolone 1 MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085694,2011-02-06,2099-12-31,NULL
19019891,NA,triamcinolone 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198301,1970-01-01,2099-12-31,NULL
40233946,NA,triamcinolone 1 MG Oral Tablet [Aristocort],Drug,RxNorm,Branded Drug,S,1085696,2011-02-06,2099-12-31,NULL
904392,NA,triamcinolone 1 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,339994,1970-01-01,2099-12-31,NULL
19062690,NA,triamcinolone 1 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,250403,1970-01-01,2099-12-31,NULL
19114521,NA,triamcinolone 1 MG/ML Topical Ointment,Drug,RxNorm,Clinical Drug,S,544635,2005-09-11,2099-12-31,NULL
19112511,NA,triamcinolone 16 MG,Drug,RxNorm,Clinical Drug Comp,S,452840,1970-01-01,2099-12-31,NULL
19108479,NA,triamcinolone 16 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,436102,1970-01-01,2099-12-31,NULL
904331,NA,triamcinolone 2 MG,Drug,RxNorm,Clinical Drug Comp,S,316851,1970-01-01,2099-12-31,NULL
40233949,NA,triamcinolone 2 MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085697,2011-02-06,2099-12-31,NULL
19116165,NA,triamcinolone 2 MG [Ledercort],Drug,RxNorm,Branded Drug Comp,S,564055,2005-09-11,2099-12-31,NULL
19019892,NA,triamcinolone 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198302,1970-01-01,2099-12-31,NULL
40233948,NA,triamcinolone 2 MG Oral Tablet [Aristocort],Drug,RxNorm,Branded Drug,S,1085698,2011-02-06,2099-12-31,NULL
19007061,NA,triamcinolone 2 MG Oral Tablet [Ledercort],Drug,RxNorm,Branded Drug,S,105413,1970-01-01,2099-12-31,NULL
19109794,NA,triamcinolone 2 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,439422,1970-01-01,2099-12-31,NULL
904395,NA,triamcinolone 4 MG,Drug,RxNorm,Clinical Drug Comp,S,345865,1970-01-01,2099-12-31,NULL
40233951,NA,triamcinolone 4 MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085699,2011-02-06,2099-12-31,NULL
19118641,NA,triamcinolone 4 MG [Aristopak],Drug,RxNorm,Branded Drug Comp,S,569068,2005-09-11,2099-12-31,NULL
19116166,NA,triamcinolone 4 MG [Ledercort],Drug,RxNorm,Branded Drug Comp,S,564056,2005-09-11,2099-12-31,NULL
19019893,NA,triamcinolone 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198303,1970-01-01,2099-12-31,NULL
40233950,NA,triamcinolone 4 MG Oral Tablet [Aristocort],Drug,RxNorm,Branded Drug,S,1085700,2011-02-06,2099-12-31,NULL
19038300,NA,triamcinolone 4 MG Oral Tablet [Aristopak],Drug,RxNorm,Branded Drug,S,208364,1970-01-01,2099-12-31,NULL
19007062,NA,triamcinolone 4 MG Oral Tablet [Ledercort],Drug,RxNorm,Branded Drug,S,105414,1970-01-01,2099-12-31,NULL
19089689,NA,triamcinolone 4 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,333401,1970-01-01,2099-12-31,NULL
19065985,NA,triamcinolone 4 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,259054,1970-01-01,2099-12-31,NULL
904385,NA,triamcinolone 6 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,335769,1970-01-01,2099-12-31,NULL
904171,NA,triamcinolone 6 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,251931,1970-01-01,2099-12-31,NULL
904333,NA,triamcinolone 8 MG,Drug,RxNorm,Clinical Drug Comp,S,317525,1970-01-01,2099-12-31,NULL
40233953,NA,triamcinolone 8 MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085702,2011-02-06,2099-12-31,NULL
19019894,NA,triamcinolone 8 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198304,1970-01-01,2099-12-31,NULL
40233952,NA,triamcinolone 8 MG Oral Tablet [Aristocort],Drug,RxNorm,Branded Drug,S,1085703,2011-02-06,2099-12-31,NULL
19009822,NA,triamcinolone acetonide,Drug,RxNorm,Precise Ingredient,NULL,10761,1970-01-01,2099-12-31,NULL
40233954,NA,triamcinolone acetonide 0.00025 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,1085632,2011-02-06,2099-12-31,NULL
40233958,NA,triamcinolone acetonide 0.00025 MG/MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085634,2011-02-06,2099-12-31,NULL
40233959,NA,triamcinolone acetonide 0.00025 MG/MG [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085713,2011-02-06,2099-12-31,NULL
40233955,NA,triamcinolone acetonide 0.00025 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,1085633,2011-02-06,2099-12-31,NULL
40233956,NA,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Aristocort],Drug,RxNorm,Branded Drug,S,1085635,2011-02-06,2099-12-31,NULL
40233957,NA,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Kenalog],Drug,RxNorm,Branded Drug,S,1085714,2011-02-06,2099-12-31,NULL
40235895,NA,triamcinolone acetonide 0.0005 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,1090640,2011-03-06,2099-12-31,NULL
40239006,NA,triamcinolone acetonide 0.0005 MG/MG [Trianex],Drug,RxNorm,Branded Drug Comp,S,1110804,2011-06-05,2099-12-31,NULL
40235896,NA,triamcinolone acetonide 0.0005 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,1090641,2011-03-06,2099-12-31,NULL
40239005,NA,triamcinolone acetonide 0.0005 MG/MG Topical Ointment [Trianex],Drug,RxNorm,Branded Drug,S,1110806,2011-06-05,2099-12-31,NULL
40163406,NA,triamcinolone acetonide 0.001 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,857692,2009-08-02,2099-12-31,NULL
40239007,NA,triamcinolone acetonide 0.001 MG/MG [Adcortyl],Drug,RxNorm,Branded Drug Comp,S,1110471,2011-06-05,2099-12-31,NULL
40233970,NA,triamcinolone acetonide 0.001 MG/MG [Aricin],Drug,RxNorm,Branded Drug Comp,S,1085757,2011-02-06,2099-12-31,NULL
40233971,NA,triamcinolone acetonide 0.001 MG/MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085637,2011-02-06,2099-12-31,NULL
40233972,NA,triamcinolone acetonide 0.001 MG/MG [Cinolar],Drug,RxNorm,Branded Drug Comp,S,1085768,2011-02-06,2099-12-31,NULL
40233973,NA,triamcinolone acetonide 0.001 MG/MG [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085729,2011-02-06,2099-12-31,NULL
40239008,NA,triamcinolone acetonide 0.001 MG/MG [Ledercort],Drug,RxNorm,Branded Drug Comp,S,1110482,2011-06-05,2099-12-31,NULL
40233974,NA,triamcinolone acetonide 0.001 MG/MG [Oralone],Drug,RxNorm,Branded Drug Comp,S,1085766,2011-02-06,2099-12-31,NULL
40233975,NA,triamcinolone acetonide 0.001 MG/MG [Triderm],Drug,RxNorm,Branded Drug Comp,S,1085770,2011-02-06,2099-12-31,NULL
40233960,NA,triamcinolone acetonide 0.001 MG/MG Oral Paste,Drug,RxNorm,Clinical Drug,S,1085728,2011-02-06,2099-12-31,NULL
19017169,NA,triamcinolone acetonide 0.001 MG/MG Oral Paste [Adcortyl],Drug,RxNorm,Branded Drug,S,153364,1970-01-01,2099-12-31,NULL
40233961,NA,triamcinolone acetonide 0.001 MG/MG Oral Paste [Kenalog],Drug,RxNorm,Branded Drug,S,1085730,2011-02-06,2099-12-31,NULL
40233962,NA,triamcinolone acetonide 0.001 MG/MG Oral Paste [Oralone],Drug,RxNorm,Branded Drug,S,1085767,2011-02-06,2099-12-31,NULL
40233963,NA,triamcinolone acetonide 0.001 MG/MG Topical Gel,Drug,RxNorm,Clinical Drug,S,1086316,2011-02-06,2099-12-31,NULL
40233964,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,1085636,2011-02-06,2099-12-31,NULL
19027284,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Adcortyl],Drug,RxNorm,Branded Drug,S,204079,1970-01-01,2099-12-31,NULL
40233965,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aricin],Drug,RxNorm,Branded Drug,S,1085758,2011-02-06,2099-12-31,NULL
40233966,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aristocort],Drug,RxNorm,Branded Drug,S,1085638,2011-02-06,2099-12-31,NULL
40233967,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Cinolar],Drug,RxNorm,Branded Drug,S,1085769,2011-02-06,2099-12-31,NULL
40233968,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Kenalog],Drug,RxNorm,Branded Drug,S,1085732,2011-02-06,2099-12-31,NULL
19027283,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Ledercort],Drug,RxNorm,Branded Drug,S,204078,1970-01-01,2099-12-31,NULL
40233969,NA,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Triderm],Drug,RxNorm,Branded Drug,S,1085771,2011-02-06,2099-12-31,NULL
40233976,NA,triamcinolone acetonide 0.005 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,1085639,2011-02-06,2099-12-31,NULL
40233980,NA,triamcinolone acetonide 0.005 MG/MG [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085641,2011-02-06,2099-12-31,NULL
40233981,NA,triamcinolone acetonide 0.005 MG/MG [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085733,2011-02-06,2099-12-31,NULL
40233977,NA,triamcinolone acetonide 0.005 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,1085640,2011-02-06,2099-12-31,NULL
40233978,NA,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Aristocort],Drug,RxNorm,Branded Drug,S,1085642,2011-02-06,2099-12-31,NULL
40233979,NA,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Kenalog],Drug,RxNorm,Branded Drug,S,1085734,2011-02-06,2099-12-31,NULL
904506,NA,triamcinolone acetonide 0.05 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,833244,2009-03-01,2099-12-31,NULL
19045921,NA,triamcinolone acetonide 0.05 MG/ACTUAT [AllerNaze],Drug,RxNorm,Branded Drug Comp,S,833247,2009-03-01,2099-12-31,NULL
40233982,NA,triamcinolone acetonide 0.05 MG/ACTUAT [Tri-Nasal],Drug,RxNorm,Branded Drug Comp,S,1085988,2011-02-06,2099-12-31,NULL
36250138,NA,triamcinolone acetonide 0.05 MG/ACTUAT Metered Dose Nasal Spray,Drug,RxNorm,Clinical Drug,S,1797904,2016-08-01,2099-12-31,NULL
36250140,NA,triamcinolone acetonide 0.05 MG/ACTUAT Metered Dose Nasal Spray [AllerNaze],Drug,RxNorm,Branded Drug,S,1797906,2016-08-01,2099-12-31,NULL
36250171,NA,triamcinolone acetonide 0.05 MG/ACTUAT Metered Dose Nasal Spray [Tri-Nasal],Drug,RxNorm,Branded Drug,S,1797937,2016-08-01,2099-12-31,NULL
40233983,NA,triamcinolone acetonide 0.055 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,1085794,2011-02-06,2099-12-31,NULL
37499514,NA,triamcinolone acetonide 0.055 MG/ACTUAT [Aller-Cort],Drug,RxNorm,Branded Drug Comp,S,2289239,2020-05-04,2099-12-31,NULL
40233984,NA,triamcinolone acetonide 0.055 MG/ACTUAT [Nasacort],Drug,RxNorm,Branded Drug Comp,S,1085796,2011-02-06,2099-12-31,NULL
36250147,NA,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray,Drug,RxNorm,Clinical Drug,S,1797913,2016-08-01,2099-12-31,NULL
37499518,NA,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray [Aller-Cort],Drug,RxNorm,Branded Drug,S,2289243,2020-05-04,2099-12-31,NULL
36250149,NA,triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray [Nasacort],Drug,RxNorm,Branded Drug,S,1797915,2016-08-01,2099-12-31,NULL
40233985,NA,triamcinolone acetonide 0.075 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,1085804,2011-02-06,2099-12-31,NULL
40233986,NA,triamcinolone acetonide 0.075 MG/ACTUAT [Azmacort],Drug,RxNorm,Branded Drug Comp,S,1085806,2011-02-06,2099-12-31,NULL
42903139,NA,triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1360252,2012-12-03,2099-12-31,NULL
42902483,NA,triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort],Drug,RxNorm,Branded Drug,S,1359596,2012-12-03,2099-12-31,NULL
40233987,NA,triamcinolone acetonide 0.1 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,1086365,2011-02-06,2099-12-31,NULL
42902880,NA,triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1359993,2012-12-03,2099-12-31,NULL
40233988,NA,triamcinolone acetonide 0.147 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085735,2011-02-06,2099-12-31,NULL
40233991,NA,triamcinolone acetonide 0.147 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085737,2011-02-06,2099-12-31,NULL
40233989,NA,triamcinolone acetonide 0.147 MG/ML Topical Spray,Drug,RxNorm,Clinical Drug,S,1085736,2011-02-06,2099-12-31,NULL
40233990,NA,triamcinolone acetonide 0.147 MG/ML Topical Spray [Kenalog],Drug,RxNorm,Branded Drug,S,1085738,2011-02-06,2099-12-31,NULL
40221061,NA,triamcinolone acetonide 0.15 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1805708,2016-10-03,2099-12-31,NULL
40221064,NA,triamcinolone acetonide 0.15 MG/ML [Genesis],Drug,RxNorm,Branded Drug Comp,S,1805711,2016-10-03,2099-12-31,NULL
40221062,NA,triamcinolone acetonide 0.15 MG/ML Topical Spray,Drug,RxNorm,Clinical Drug,S,1805709,2016-10-03,2099-12-31,NULL
40221067,NA,triamcinolone acetonide 0.15 MG/ML Topical Spray [Genesis],Drug,RxNorm,Branded Drug,S,1805714,2016-10-03,2099-12-31,NULL
40233992,NA,triamcinolone acetonide 0.25 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085643,2011-02-06,2099-12-31,NULL
40234004,NA,triamcinolone acetonide 0.25 MG/ML [Aricin],Drug,RxNorm,Branded Drug Comp,S,1085759,2011-02-06,2099-12-31,NULL
40234005,NA,triamcinolone acetonide 0.25 MG/ML [Aristocort],Drug,RxNorm,Branded Drug Comp,S,1085645,2011-02-06,2099-12-31,NULL
40234006,NA,triamcinolone acetonide 0.25 MG/ML [Flutex],Drug,RxNorm,Branded Drug Comp,S,1085774,2011-02-06,2099-12-31,NULL
40234007,NA,triamcinolone acetonide 0.25 MG/ML [Kenalog],Drug,RxNorm,Branded Drug Comp,S,1085739,2011-02-06,2099-12-31,NULL
40234008,NA,triamcinolone acetonide 0.25 MG/ML [Triacet],Drug,RxNorm,Branded Drug Comp,S,1085780,2011-02-06,2099-12-31,NULL
46234379,NA,triamcinolone acetonide 0.25 MG/ML [Triderm],Drug,RxNorm,Branded Drug Comp,S,1648996,2015-07-06,2099-12-31,NULL
40233993,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,1085644,2011-02-06,2099-12-31,NULL
40233994,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aricin],Drug,RxNorm,Branded Drug,S,1085760,2011-02-06,2099-12-31,NULL
40233995,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aristocort],Drug,RxNorm,Branded Drug,S,1085647,2011-02-06,2099-12-31,NULL
40233996,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Flutex],Drug,RxNorm,Branded Drug,S,1085775,2011-02-06,2099-12-31,NULL
40233997,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Kenalog],Drug,RxNorm,Branded Drug,S,1085740,2011-02-06,2099-12-31,NULL
40233998,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Triacet],Drug,RxNorm,Branded Drug,S,1085781,2011-02-06,2099-12-31,NULL
46234380,NA,triamcinolone acetonide 0.25 MG/ML Topical Cream [Triderm],Drug,RxNorm,Branded Drug,S,1648997,2015-07-06,2099-12-31,NULL
40233999,NA,triamcinolone acetonide 0.25 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,1085741,2011-02-06,2099-12-31,NULL
40234003,NA,triamcinolone acetonide 0.25 MG/ML Topical Lotion [Kenalog],Drug,RxNorm,Branded Drug,S,1085742,2011-02-06,2099-12-31,NULL
40241179,NA,triamcinolone acetonide 0.5 MG,Drug,RxNorm,Clinical Drug Comp,S,1114839,2011-07-31,2099-12-31,NULL
1559863,NA,triamcinolone acetonide 0.5 MG [Vetalog],Drug,RxNorm,Branded Drug Comp,S,2048889,2018-08-06,2099-12-31,NULL
40241180,NA,triamcinolone acetonide 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1114840,2011-07-31,2099-12-31,NULL
1559867,NA,triamcinolone acetonide 0.5 MG Oral Tablet [Vetalog],Drug,RxNorm,Branded Drug,S,2048893,2018-08-06,2099-12-31,NULL
40234009,NA,triamcinolone acetonide 0.5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1085976,2011-02-06,2099-12-31,NULL
40239009,NA,triamcinolone acetonide 0.5 MG/ML [SP RX 228],Drug,RxNorm,Branded Drug Comp,S,1110437,2011-06-05,2099-12-31,NULL
40234010,NA,triamcinolone acetonide 0.5 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,1085977,2011-02-06,2099-12-31,NULL
19114187,NA,triamcinolone acetonide 0.5 MG/ML Topical Cream [SP RX 228],Drug,RxNorm,Branded Drug,S,543341,2005-09-11,2099-12-31,NULL
40163407,NA,triamcinolone acetonide 1 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,857694,2009-08-02,2099-12-31,NULL
40239014,NA,triamcinolone acetonide 1 MG/ML [Adcortyl],Drug,RxNorm,Branded Drug Comp,S,1110420,2011-06-05,2099-12-31,NULL
