Concept Name,Concept Id,Valid Start Date,Invalid Reason,Vocabulary Id,Concept Code,Concept Class Id,Standard Concept,Concept Name,Domain Id,Valid End Date
Methylprednisolone 40 MG Injection [Solu-Medrone],21079957,2017-08-24,,RxNorm Extension,OMOP388387,Branded Drug,S,Methylprednisolone 40 MG Injection [Solu-Medrone],Drug,2099-12-31
Methylprednisolone 40 MG Injection [Solu-Medrone] by Pfizer,21148648,2017-08-24,,RxNorm Extension,OMOP388398,Marketed Product,S,Methylprednisolone 40 MG Injection [Solu-Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 40 MG Injection [Solu-Medrone] Box of 1,21128902,2017-08-24,,RxNorm Extension,OMOP388410,Branded Drug Box,S,Methylprednisolone 40 MG Injection [Solu-Medrone] Box of 1,Drug,2099-12-31
Methylprednisolone 40 MG Injection [Solu-Medrone] Box of 1 by Pfizer,21021098,2017-08-24,,RxNorm Extension,OMOP388421,Marketed Product,S,Methylprednisolone 40 MG Injection [Solu-Medrone] Box of 1 by Pfizer,Drug,2099-12-31
Methylprednisolone 125 MG Injection Box of 1,21109429,2017-08-24,,RxNorm Extension,OMOP388456,Clinical Drug Box,S,Methylprednisolone 125 MG Injection Box of 1,Drug,2099-12-31
Methylprednisolone 125 MG Injection [Solu-Medrone],21168390,2017-08-24,,RxNorm Extension,OMOP388462,Branded Drug,S,Methylprednisolone 125 MG Injection [Solu-Medrone],Drug,2099-12-31
Methylprednisolone 125 MG Injection [Solu-Medrone] by Pfizer,21070243,2017-08-24,,RxNorm Extension,OMOP388472,Marketed Product,S,Methylprednisolone 125 MG Injection [Solu-Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 125 MG Injection [Solu-Medrone] Box of 1,21158589,2017-08-24,,RxNorm Extension,OMOP388478,Branded Drug Box,S,Methylprednisolone 125 MG Injection [Solu-Medrone] Box of 1,Drug,2099-12-31
Methylprednisolone 125 MG Injection [Solu-Medrone] Box of 1 by Pfizer,21040697,2017-08-24,,RxNorm Extension,OMOP388484,Marketed Product,S,Methylprednisolone 125 MG Injection [Solu-Medrone] Box of 1 by Pfizer,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet Box of 20,21030814,2017-08-24,,RxNorm Extension,OMOP388513,Clinical Drug Box,S,Methylprednisolone 100 MG Oral Tablet Box of 20,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone],21021099,2017-08-24,,RxNorm Extension,OMOP388524,Branded Drug,S,Methylprednisolone 100 MG Oral Tablet [Medrone],Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] by Mawdsley-Brooks,21148649,2017-08-24,,RxNorm Extension,OMOP388534,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] by Mawdsley-Brooks,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] by Pfizer,21148650,2017-08-24,,RxNorm Extension,OMOP388542,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] by Sigma-Tau,21138801,2017-08-24,,RxNorm Extension,OMOP388553,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] by Sigma-Tau,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] by DE,21040698,2017-08-24,,RxNorm Extension,OMOP388564,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] by DE,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20,21158590,2017-08-24,,RxNorm Extension,OMOP388575,Branded Drug Box,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Mawdsley-Brooks,21119122,2017-08-24,,RxNorm Extension,OMOP388586,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Mawdsley-Brooks,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Pfizer,21030815,2017-08-24,,RxNorm Extension,OMOP388593,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Pfizer,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Sigma-Tau,21079958,2017-08-24,,RxNorm Extension,OMOP388599,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Sigma-Tau,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by DE,21099574,2017-08-24,,RxNorm Extension,OMOP388603,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by DE,Drug,2099-12-31
Methylprednisolone 1000 MG Injection by A A H,21128903,2017-08-24,,RxNorm Extension,OMOP388629,Marketed Product,S,Methylprednisolone 1000 MG Injection by A A H,Drug,2099-12-31
Methylprednisolone 1000 MG Injection by Beacon,21060294,2017-08-24,,RxNorm Extension,OMOP388639,Marketed Product,S,Methylprednisolone 1000 MG Injection by Beacon,Drug,2099-12-31
Methylprednisolone 1000 MG Injection Box of 1,21138802,2017-08-24,,RxNorm Extension,OMOP388649,Clinical Drug Box,S,Methylprednisolone 1000 MG Injection Box of 1,Drug,2099-12-31
Methylprednisolone 1000 MG Injection Box of 1 by A A H,21158591,2017-08-24,,RxNorm Extension,OMOP388661,Marketed Product,S,Methylprednisolone 1000 MG Injection Box of 1 by A A H,Drug,2099-12-31
Methylprednisolone 1000 MG Injection Box of 1 by Beacon,21099575,2017-08-24,,RxNorm Extension,OMOP388666,Marketed Product,S,Methylprednisolone 1000 MG Injection Box of 1 by Beacon,Drug,2099-12-31
Methylprednisolone 1000 MG Injection Box of 10,21079959,2017-08-24,,RxNorm Extension,OMOP388676,Clinical Drug Box,S,Methylprednisolone 1000 MG Injection Box of 10,Drug,2099-12-31
Methylprednisolone 1000 MG Injection Box of 10 by A A H,21030816,2017-08-24,,RxNorm Extension,OMOP388683,Marketed Product,S,Methylprednisolone 1000 MG Injection Box of 10 by A A H,Drug,2099-12-31
Methylprednisolone 1000 MG Injection [Solu-Medrone],21128904,2017-08-24,,RxNorm Extension,OMOP388694,Branded Drug,S,Methylprednisolone 1000 MG Injection [Solu-Medrone],Drug,2099-12-31
Methylprednisolone 1000 MG Injection [Solu-Medrone] by Pfizer,21138803,2017-08-24,,RxNorm Extension,OMOP388705,Marketed Product,S,Methylprednisolone 1000 MG Injection [Solu-Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 1000 MG Injection [Solu-Medrone] Box of 1,21079960,2017-08-24,,RxNorm Extension,OMOP388716,Branded Drug Box,S,Methylprednisolone 1000 MG Injection [Solu-Medrone] Box of 1,Drug,2099-12-31
Methylprednisolone 1000 MG Injection [Solu-Medrone] Box of 1 by Pfizer,21138804,2017-08-24,,RxNorm Extension,OMOP388726,Marketed Product,S,Methylprednisolone 1000 MG Injection [Solu-Medrone] Box of 1 by Pfizer,Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet Box of 30,21138805,2017-08-24,,RxNorm Extension,OMOP388758,Clinical Drug Box,S,Methylprednisolone 2 MG Oral Tablet Box of 30,Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet [Medrone],21050458,2017-08-24,,RxNorm Extension,OMOP388769,Branded Drug,S,Methylprednisolone 2 MG Oral Tablet [Medrone],Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet [Medrone] by Pfizer,21148651,2017-08-24,,RxNorm Extension,OMOP388780,Marketed Product,S,Methylprednisolone 2 MG Oral Tablet [Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet [Medrone] Box of 30,21030817,2017-08-24,,RxNorm Extension,OMOP388791,Branded Drug Box,S,Methylprednisolone 2 MG Oral Tablet [Medrone] Box of 30,Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet [Medrone] Box of 30 by Pfizer,21148652,2017-08-24,,RxNorm Extension,OMOP388800,Marketed Product,S,Methylprednisolone 2 MG Oral Tablet [Medrone] Box of 30 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet Box of 30,21168393,2017-08-24,,RxNorm Extension,OMOP388840,Clinical Drug Box,S,Methylprednisolone 4 MG Oral Tablet Box of 30,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrone],21050459,2017-08-24,,RxNorm Extension,OMOP388852,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Medrone],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrone] by Pfizer,21021100,2017-08-24,,RxNorm Extension,OMOP388862,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrone] by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrone] Box of 30,21099576,2017-08-24,,RxNorm Extension,OMOP388871,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrone] Box of 30,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrone] Box of 30 by Pfizer,21119123,2017-08-24,,RxNorm Extension,OMOP388882,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrone] Box of 30 by Pfizer,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet Box of 30,21109449,2017-08-24,,RxNorm Extension,OMOP393437,Clinical Drug Box,S,Prednisone 2 MG Extended Release Oral Tablet Box of 30,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet Box of 100,21070278,2017-08-24,,RxNorm Extension,OMOP393448,Clinical Drug Box,S,Prednisone 2 MG Extended Release Oral Tablet Box of 100,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet [Lodotra] by Napp,21060311,2017-08-24,,RxNorm Extension,OMOP393469,Marketed Product,S,Prednisone 2 MG Extended Release Oral Tablet [Lodotra] by Napp,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 30,21168419,2017-08-24,,RxNorm Extension,OMOP393480,Branded Drug Box,S,Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 30,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,21089696,2017-08-24,,RxNorm Extension,OMOP393489,Marketed Product,S,Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 100,21021125,2017-08-24,,RxNorm Extension,OMOP393497,Branded Drug Box,S,Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 100,Drug,2099-12-31
Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Napp,21158619,2017-08-24,,RxNorm Extension,OMOP393507,Marketed Product,S,Prednisone 2 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Napp,Drug,2099-12-31
Prednisone 1 MG Extended Release Oral Tablet Box of 30,21158621,2017-08-24,,RxNorm Extension,OMOP393630,Clinical Drug Box,S,Prednisone 1 MG Extended Release Oral Tablet Box of 30,Drug,2099-12-31
Prednisone 1 MG Extended Release Oral Tablet [Lodotra] by Napp,21089698,2017-08-24,,RxNorm Extension,OMOP393647,Marketed Product,S,Prednisone 1 MG Extended Release Oral Tablet [Lodotra] by Napp,Drug,2099-12-31
Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30,21128931,2017-08-24,,RxNorm Extension,OMOP393657,Branded Drug Box,S,Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30,Drug,2099-12-31
Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,21070280,2017-08-24,,RxNorm Extension,OMOP393666,Marketed Product,S,Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet Box of 30,21168421,2017-08-24,,RxNorm Extension,OMOP393749,Clinical Drug Box,S,Prednisone 5 MG Extended Release Oral Tablet Box of 30,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet Box of 100,21109452,2017-08-24,,RxNorm Extension,OMOP393757,Clinical Drug Box,S,Prednisone 5 MG Extended Release Oral Tablet Box of 100,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] by Napp,21099612,2017-08-24,,RxNorm Extension,OMOP393775,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] by Napp,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30,21158622,2017-08-24,,RxNorm Extension,OMOP393784,Branded Drug Box,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,21060316,2017-08-24,,RxNorm Extension,OMOP393794,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Napp,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100,21021128,2017-08-24,,RxNorm Extension,OMOP393803,Branded Drug Box,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Napp,21128932,2017-08-24,,RxNorm Extension,OMOP393812,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Napp,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] by Sigma,40725710,2018-06-04,,RxNorm Extension,OMOP4731994,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] by Sigma,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Sigma,40725709,2018-06-04,,RxNorm Extension,OMOP4731995,Marketed Product,S,Methylprednisolone 100 MG Oral Tablet [Medrone] Box of 20 by Sigma,Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] by Napp,35770221,2017-08-24,,RxNorm Extension,OMOP2771682,Marketed Product,S,Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] by Napp,Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 100,35771554,2017-08-24,,RxNorm Extension,OMOP2773015,Branded Drug Box,S,Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 100,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 100 by Napp,35774481,2017-08-24,,RxNorm Extension,OMOP2775942,Marketed Product,S,Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 100 by Napp,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 30 by Napp,35774482,2017-08-24,,RxNorm Extension,OMOP2775943,Marketed Product,S,Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 30 by Napp,Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 100 by Napp,35774483,2017-08-24,,RxNorm Extension,OMOP2775944,Marketed Product,S,Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 100 by Napp,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet Box of 30,35758282,2017-08-24,,RxNorm Extension,OMOP2759743,Clinical Drug Box,S,Prednisone 5 MG Delayed Release Oral Tablet Box of 30,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet Box of 100,35758283,2017-08-24,,RxNorm Extension,OMOP2759744,Clinical Drug Box,S,Prednisone 5 MG Delayed Release Oral Tablet Box of 100,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 100,35758902,2017-08-24,,RxNorm Extension,OMOP2760363,Branded Drug Box,S,Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 100,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Lodotra],35758903,2017-08-24,,RxNorm Extension,OMOP2760364,Branded Drug,S,Prednisone 5 MG Delayed Release Oral Tablet [Lodotra],Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Decortin] Box of 100,35758904,2017-08-24,,RxNorm Extension,OMOP2760365,Branded Drug Box,S,Prednisone 5 MG Delayed Release Oral Tablet [Decortin] Box of 100,Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet Box of 100,35745782,2017-08-24,,RxNorm Extension,OMOP2747243,Clinical Drug Box,S,Prednisone 2 MG Delayed Release Oral Tablet Box of 100,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 30,35746403,2017-08-24,,RxNorm Extension,OMOP2747864,Branded Drug Box,S,Prednisone 5 MG Delayed Release Oral Tablet [Lodotra] Box of 30,Drug,2099-12-31
Prednisone 5 MG Delayed Release Oral Tablet [Decortin],35746404,2017-08-24,,RxNorm Extension,OMOP2747865,Branded Drug,S,Prednisone 5 MG Delayed Release Oral Tablet [Decortin],Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 30,35746405,2017-08-24,,RxNorm Extension,OMOP2747866,Branded Drug Box,S,Prednisone 2 MG Delayed Release Oral Tablet [Lodotra] Box of 30,Drug,2099-12-31
Prednisone 2 MG Delayed Release Oral Tablet [Lodotra],35746406,2017-08-24,,RxNorm Extension,OMOP2747867,Branded Drug,S,Prednisone 2 MG Delayed Release Oral Tablet [Lodotra],Drug,2099-12-31
Prednisone 1 MG Delayed Release Oral Tablet [Lodotra] Box of 30 by Napp,35745111,2017-08-24,,RxNorm Extension,OMOP2746572,Marketed Product,S,Prednisone 1 MG Delayed Release Oral Tablet [Lodotra] Box of 30 by Napp,Drug,2099-12-31
Methylprednisolone 125 MG Injection by Alfresa,35155829,2019-03-11,,RxNorm Extension,OMOP4812843,Marketed Product,S,Methylprednisolone 125 MG Injection by Alfresa,Drug,2099-12-31
Methylprednisolone 40 MG Injection by Sawai Seiyaku,35156436,2019-03-11,,RxNorm Extension,OMOP4813446,Marketed Product,S,Methylprednisolone 40 MG Injection by Sawai Seiyaku,Drug,2099-12-31
Methylprednisolone 40 MG Injection by Alfresa,35157100,2019-03-11,,RxNorm Extension,OMOP4814107,Marketed Product,S,Methylprednisolone 40 MG Injection by Alfresa,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 50 by Impexeco,36783373,2018-09-01,,RxNorm Extension,OMOP4771654,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Medrol] Box of 50 by Impexeco,Drug,2099-12-31
Methylprednisolone 125 MG Injection [Sol-Melcort],35158695,2019-03-11,,RxNorm Extension,OMOP4815685,Branded Drug,S,Methylprednisolone 125 MG Injection [Sol-Melcort],Drug,2099-12-31
Methylprednisolone 1000 MG Injection by Alfresa,35139021,2019-03-11,,RxNorm Extension,OMOP4796178,Marketed Product,S,Methylprednisolone 1000 MG Injection by Alfresa,Drug,2099-12-31
Methylprednisolone 1000 MG Injection by Sawai Seiyaku,35140581,2019-03-11,,RxNorm Extension,OMOP4797719,Marketed Product,S,Methylprednisolone 1000 MG Injection by Sawai Seiyaku,Drug,2099-12-31
Methylprednisolone 125 MG Injection by Sawai Seiyaku,35129814,2019-03-11,,RxNorm Extension,OMOP4787075,Marketed Product,S,Methylprednisolone 125 MG Injection by Sawai Seiyaku,Drug,2099-12-31
Methylprednisolone 500 MG Injection [Sol-Melcort],35129926,2019-03-11,,RxNorm Extension,OMOP4787185,Branded Drug,S,Methylprednisolone 500 MG Injection [Sol-Melcort],Drug,2099-12-31
Methylprednisolone 500 MG Injection by Sawai Seiyaku,35131075,2019-03-11,,RxNorm Extension,OMOP4788321,Marketed Product,S,Methylprednisolone 500 MG Injection by Sawai Seiyaku,Drug,2099-12-31
Methylprednisolone 40 MG Injection [Sol-Melcort],35134622,2019-03-11,,RxNorm Extension,OMOP4791825,Branded Drug,S,Methylprednisolone 40 MG Injection [Sol-Melcort],Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet by Aliud,36506027,2019-09-04,,RxNorm Extension,OMOP4836552,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet by Aliud,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Mepi],42934705,2018-08-21,,RxNorm Extension,OMOP4661429,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Mepi],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Pred],42934706,2018-08-21,,RxNorm Extension,OMOP4661430,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Pred],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Mepron],42934707,2018-08-21,,RxNorm Extension,OMOP4661431,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [Mepron],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MLOID],42934708,2018-08-21,,RxNorm Extension,OMOP4661432,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MLOID],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [COTIRON],42934709,2018-08-21,,RxNorm Extension,OMOP4661433,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [COTIRON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [J-SOLONE],42934710,2018-08-21,,RxNorm Extension,OMOP4661434,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [J-SOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDILON],42934711,2018-08-21,,RxNorm Extension,OMOP4661435,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDILON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDIONE],42934712,2018-08-21,,RxNorm Extension,OMOP4661436,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDIONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDNIRONE],42934713,2018-08-21,,RxNorm Extension,OMOP4661437,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDNIRONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METHYLSOLON],42934714,2018-08-21,,RxNorm Extension,OMOP4661438,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METHYLSOLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METYLON],42934715,2018-08-21,,RxNorm Extension,OMOP4661439,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METYLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MPD],42934716,2018-08-21,,RxNorm Extension,OMOP4661440,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MPD],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PD],42934717,2018-08-21,,RxNorm Extension,OMOP4661441,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PD],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PRENA],42934718,2018-08-21,,RxNorm Extension,OMOP4661442,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PRENA],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [SELOND],42934719,2018-08-21,,RxNorm Extension,OMOP4661443,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [SELOND],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [EMPYSOLON],42934720,2018-08-21,,RxNorm Extension,OMOP4661444,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [EMPYSOLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [ANASOL],42934721,2018-08-21,,RxNorm Extension,OMOP4661445,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [ANASOL],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDISOLU],42934722,2018-08-21,,RxNorm Extension,OMOP4661446,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDISOLU],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDLONE],42934723,2018-08-21,,RxNorm Extension,OMOP4661447,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MENISOLON],42934724,2018-08-21,,RxNorm Extension,OMOP4661448,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MENISOLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEPHSOL],42934725,2018-08-21,,RxNorm Extension,OMOP4661449,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEPHSOL],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEPILONE],42934726,2018-08-21,,RxNorm Extension,OMOP4661450,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEPILONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MESOLONE],42934727,2018-08-21,,RxNorm Extension,OMOP4661451,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MESOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METHYLON],42934728,2018-08-21,,RxNorm Extension,OMOP4661452,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METHYLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MSOLON],42934729,2018-08-21,,RxNorm Extension,OMOP4661453,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MSOLON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PREDISOL],42934730,2018-08-21,,RxNorm Extension,OMOP4661454,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PREDISOL],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PROND],42934731,2018-08-21,,RxNorm Extension,OMOP4661455,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PROND],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [SOLENILONE],42934732,2018-08-21,,RxNorm Extension,OMOP4661456,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [SOLENILONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [SOLOGEN],42934733,2018-08-21,,RxNorm Extension,OMOP4661457,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [SOLOGEN],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MAEPRON],42934734,2018-08-21,,RxNorm Extension,OMOP4661458,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MAEPRON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEDISOLONE],42934735,2018-08-21,,RxNorm Extension,OMOP4661459,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEDISOLONE],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MEPNA],42934736,2018-08-21,,RxNorm Extension,OMOP4661460,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MEPNA],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MESOLOME],42934737,2018-08-21,,RxNorm Extension,OMOP4661461,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MESOLOME],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METHY],42934738,2018-08-21,,RxNorm Extension,OMOP4661462,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METHY],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [METHYSON],42934739,2018-08-21,,RxNorm Extension,OMOP4661463,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [METHYSON],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [MPD L],42934740,2018-08-21,,RxNorm Extension,OMOP4661464,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [MPD L],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [PDILONE],42934741,2018-08-21,,RxNorm Extension,OMOP4661465,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [PDILONE],Drug,2099-12-31
