concept_id	concept_name	standard_concept	standard_concept_caption	invalid_reason	invalid_reason_caption	concept_code	domain_id	vocabulary_id	concept_class_id
44925383	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream [Mytrex]	NULL		D		00281008130	Drug	NDC	11-digit NDC
44925637	triamcinolone acetonide 1 MG/ML Topical Lotion	NULL		NULL		00364734660	Drug	NDC	11-digit NDC
44925773	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00385105075	Drug	NDC	11-digit NDC
44925778	Triamcinolone Acetonide 0.5 MG/ML Topical Cream	NULL		D		00394002658	Drug	NDC	11-digit NDC
44925799	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00402020401	Drug	NDC	11-digit NDC
44925898	Triamcinolone Acetonide 0.00025 MG/MG Topical Ointment	NULL		D		00414005405	Drug	NDC	11-digit NDC
44925909	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00426856160	Drug	NDC	11-digit NDC
44925992	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00462000315	Drug	NDC	11-digit NDC
44925993	Triamcinolone 0.00025 MG/MG Topical Ointment	NULL		D		00462000515	Drug	NDC	11-digit NDC
44926026	Triamcinolone 1 MG/ML Topical Cream [Aristocort Topical]	NULL		D		00469510860	Drug	NDC	11-digit NDC
44926027	Triamcinolone 0.001 MG/MG Topical Ointment [Aristocort Topical]	NULL		D		00469511224	Drug	NDC	11-digit NDC
44926028	Triamcinolone 4 MG Oral Tablet [Aristopak]	NULL		D		00469512316	Drug	NDC	11-digit NDC
44926084	budesonide 0.25 MG/ML Inhalation Suspension	NULL		NULL		00487970101	Drug	NDC	11-digit NDC
44926382	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00580052628	Drug	NDC	11-digit NDC
44926566	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00603786179	Drug	NDC	11-digit NDC
44926710	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		00677074746	Drug	NDC	11-digit NDC
44926785	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00701050018	Drug	NDC	11-digit NDC
44926815	fluticasone propionate .05mg/g TOPICAL OINTMENT	NULL		NULL		007130632	Drug	NDC	9-digit NDC
44926816	mometasone furoate 0.001 MG/MG Topical Ointment	NULL		NULL		00713063515	Drug	NDC	11-digit NDC
44926817	mometasone furoate 1mg/mL TOPICAL SOLUTION	NULL		NULL		007130701	Drug	NDC	9-digit NDC
44927011	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00781703616	Drug	NDC	11-digit NDC
44927017	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream	NULL		D		00781760035	Drug	NDC	11-digit NDC
44927149	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00842020405	Drug	NDC	11-digit NDC
44927278	Triamcinolone Acetonide 0.25 MG/ML Topical Cream	NULL		D		00904273811	Drug	NDC	11-digit NDC
44927419	fluticasone propionate .5 mg/g CREAM [Cutivate]	NULL		NULL		010337332	Drug	NDC	9-digit NDC
44927609	Triamcinolone Acetonide .5 mg/mL SPRAY, METERED [AllerNaze]	NULL		NULL		027437143	Drug	NDC	9-digit NDC
44928020	Fluticasone Propionate 50 ug/.1g SPRAY, METERED [Fluticasone Propionate]	NULL		NULL		049999982	Drug	NDC	9-digit NDC
44928441	TRIAMCINOLONE ACETONIDE .25 mg/mL LOTION [Triamcinolone Acetonide]	NULL		NULL		060432560	Drug	NDC	9-digit NDC
44928765	Mometasone Furoate 1 mg/g CREAM [Mometasone Furoate]	NULL		NULL		068462192	Drug	NDC	9-digit NDC
44929105	fluticasone propionate 0.5 MG/ML Topical Cream [Cutivate]	NULL		NULL		10337033230	Drug	NDC	11-digit NDC
44929643	120 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		D		12516150608	Drug	NDC	11-digit NDC
45282828	budesonide 180ug/1 RESPIRATORY (INHALATION) AEROSOL, POWDER [pulmicort flexhaler]	NULL		NULL		001860916	Drug	NDC	9-digit NDC
45282829	budesonide 90ug/1 RESPIRATORY (INHALATION) AEROSOL, POWDER [pulmicort flexhaler]	NULL		NULL		001860917	Drug	NDC	9-digit NDC
45282963	triamcinolone acetonide .5mg/g TOPICAL OINTMENT [trianex]	NULL		NULL		002450136	Drug	NDC	9-digit NDC
45282987	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		00247001715	Drug	NDC	11-digit NDC
45283127	120 ACTUAT fluticasone 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	NULL		D		00247157613	Drug	NDC	11-digit NDC
45283522	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00349901017	Drug	NDC	11-digit NDC
45284007	Triamcinolone 1 MG/ML Topical Cream [Aristocort Topical]	NULL		D		00469510824	Drug	NDC	11-digit NDC
45284008	triamcinolone diacetate 25 MG/ML Injectable Suspension [Aristocort]	NULL		D		00469511705	Drug	NDC	11-digit NDC
45284057	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00485104205	Drug	NDC	11-digit NDC
45284274	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00536524527	Drug	NDC	11-digit NDC
45284393	triamcinolone diacetate 40 MG/ML Injectable Suspension [Amcort]	NULL		D		00588537175	Drug	NDC	11-digit NDC
45284558	triamcinolone acetonide .25mg/g TOPICAL CREAM	NULL		NULL		006037861	Drug	NDC	9-digit NDC
45284775	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00701051418	Drug	NDC	11-digit NDC
45284836	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00719540155	Drug	NDC	11-digit NDC
45284987	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00781311675	Drug	NDC	11-digit NDC
45284995	Triamcinolone Acetonide 40 MG/ML Injectable Suspension	NULL		D		00781324570	Drug	NDC	11-digit NDC
45285069	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00814800738	Drug	NDC	11-digit NDC
45285132	Triamcinolone 0.001 MG/MG Oral Paste	NULL		D		00839740341	Drug	NDC	11-digit NDC
45285157	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00842004205	Drug	NDC	11-digit NDC
45285870	Triamcinolone Acetonide 5 mg/g CREAM [Triamcinolone Acetonide]	NULL		NULL		045802065	Drug	NDC	9-digit NDC
45286124	Nystatin and Triamcinolone Acetonide 100000; 1 [USP'U]/g; mg/g CREAM [Nystatin and Triamcinolone Acetonide]	NULL		NULL		052125487	Drug	NDC	9-digit NDC
45287142	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		10719021141	Drug	NDC	11-digit NDC
45287261	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		11001004805	Drug	NDC	11-digit NDC
45287698	Triamcinolone Acetonide 40 MG/ML Injectable Suspension	NULL		D		12698302907	Drug	NDC	11-digit NDC
45288072	100 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		D		17270069743	Drug	NDC	11-digit NDC
45288145	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		19162020405	Drug	NDC	11-digit NDC
45288165	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		19458055506	Drug	NDC	11-digit NDC
45288272	Triamcinolone Acetonide 5 MG/ML Topical Cream	NULL		D		21695050215	Drug	NDC	11-digit NDC
45288280	Triamcinolone Acetonide 0.001 MG/MG Oral Paste	NULL		D		21695064105	Drug	NDC	11-digit NDC
45288319	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream	NULL		D		23317015004	Drug	NDC	11-digit NDC
45288355	Fluticasone propionate 0.5 MG/ML Topical Cream	NULL		D		23490561601	Drug	NDC	11-digit NDC
45288558	Triamcinolone Acetonide 0.25 MG/ML Topical Cream	NULL		D		25463000315	Drug	NDC	11-digit NDC
45288559	Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	NULL		D		25463000680	Drug	NDC	11-digit NDC
45288563	mometasone furoate 1 MG/ML Topical Cream	NULL		D		25463027045	Drug	NDC	11-digit NDC
45288904	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		35470544407	Drug	NDC	11-digit NDC
45289462	TRIAMCINOLONE ACETONIDE POWDER	NULL		NULL		38779001104	Drug	NDC	11-digit NDC
45289469	TRIAMCINOLONE POWDER	NULL		NULL		38779005103	Drug	NDC	11-digit NDC
45290113	Triamcinolone 0.25 MG/ML Topical Lotion	NULL		D		45802004346	Drug	NDC	11-digit NDC
45290367	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		49158014022	Drug	NDC	11-digit NDC
45290368	Triamcinolone Acetonide 5 MG/ML Topical Cream	NULL		D		49158014108	Drug	NDC	11-digit NDC
45290583	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		49427033102	Drug	NDC	11-digit NDC
45290633	TRIAMCINOLONE DIACETATE POWDER	NULL		NULL		49452791001	Drug	NDC	11-digit NDC
45291214	budesonide 3 MG Delayed Release Oral Capsule	NULL		NULL		51079002001	Drug	NDC	11-digit NDC
45291238	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		51079027661	Drug	NDC	11-digit NDC
45291497	Triamcinolone 0.0025 MG/MG Topical Ointment	NULL		D		51432078213	Drug	NDC	11-digit NDC
45291645	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		51672128201	Drug	NDC	11-digit NDC
45291671	Triamcinolone Acetonide 40 MG/ML Injectable Suspension [Cortinide]	NULL		D		51698020405	Drug	NDC	11-digit NDC
45291782	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	NULL		D		51947060102	Drug	NDC	11-digit NDC
45291978	Triamcinolone 0.00025 MG/MG Topical Ointment	NULL		D		52446096574	Drug	NDC	11-digit NDC
45292143	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		52959009645	Drug	NDC	11-digit NDC
45292411	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		53492004205	Drug	NDC	11-digit NDC
45292435	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		53638004205	Drug	NDC	11-digit NDC
45292496	120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler	NULL		D		53873300101	Drug	NDC	11-digit NDC
45292616	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		54569076500	Drug	NDC	11-digit NDC
45292643	triamcinolone acetonide 5mg/g TOPICAL CREAM	NULL		NULL		545692025	Drug	NDC	9-digit NDC
45292756	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	NULL		D		54569566300	Drug	NDC	11-digit NDC
45292992	mometasone furoate 1 MG/ML Topical Cream [Elocon]	NULL		D		54868222301	Drug	NDC	11-digit NDC
45293027	Triamcinolone Acetonide 1 MG/ML Topical Lotion	NULL		D		54868309700	Drug	NDC	11-digit NDC
45293093	120 ACTUAT Budesonide 0.032 MG/ACTUAT Nasal Inhaler [Rhinocort]	NULL		D		54868441100	Drug	NDC	11-digit NDC
45293122	budesonide 3mg/1 ORAL CAPSULE [entocort ec]	NULL		NULL		548684910	Drug	NDC	9-digit NDC
45293123	Budesonide 3 MG Delayed Release Oral Capsule [Entocort]	NULL		D		54868491002	Drug	NDC	11-digit NDC
45293162	mometasone furoate 1 MG/ML Topical Cream	NULL		D		54868545500	Drug	NDC	11-digit NDC
44929718	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream [Mycomar]	NULL		D		12939040330	Drug	NDC	11-digit NDC
44930025	mometasone furoate 1 MG/ML Topical Cream	NULL		D		16590099315	Drug	NDC	11-digit NDC
44930393	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		23490603003	Drug	NDC	11-digit NDC
44930489	Triamcinolone 5 MG/ML Topical Cream	NULL		D		24208066002	Drug	NDC	11-digit NDC
44930585	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream [Mytrex]	NULL		D		25463008108	Drug	NDC	11-digit NDC
44930888	60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent]	NULL		D		35356049401	Drug	NDC	11-digit NDC
44931514	Triamcinolone Acetonide 5 MG/ML Topical Cream [Cinalog]	NULL		D		38130004715	Drug	NDC	11-digit NDC
44931553	TRIAMCINOLONE DIACETATE POWDER	NULL		NULL		38779016604	Drug	NDC	11-digit NDC
44931554	TRIAMCINOLONE DIACETATE POWDER	NULL		NULL		38779016605	Drug	NDC	11-digit NDC
44931607	MOMETASONE FUROATE POWDER	NULL		NULL		38779241300	Drug	NDC	11-digit NDC
44932188	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		45802002711	Drug	NDC	11-digit NDC
44932191	triamcinolone acetonide 0.001 MG/MG Topical Ointment	NULL		NULL		45802005505	Drug	NDC	11-digit NDC
44932192	triamcinolone acetonide 5 MG/ML Topical Cream	NULL		NULL		45802006535	Drug	NDC	11-digit NDC
44932254	Triamcinolone 4 MG Oral Tablet	NULL		D		46193013050	Drug	NDC	11-digit NDC
44932383	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		47854057507	Drug	NDC	11-digit NDC
44933187	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		50732020405	Drug	NDC	11-digit NDC
44933253	Triamcinolone 1 MG/ML Topical Cream	NULL		D		51079027561	Drug	NDC	11-digit NDC
44933513	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		51432078020	Drug	NDC	11-digit NDC
44933514	Triamcinolone 0.25 MG/ML Topical Lotion	NULL		D		51432081117	Drug	NDC	11-digit NDC
44933661	nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment	NULL		NULL		51672127202	Drug	NDC	11-digit NDC
44933750	BUDESONIDE MICRONIZED POWDER	NULL		NULL		51927283400	Drug	NDC	11-digit NDC
44934621	Triamcinolone Acetonide 0.001 MG/MG Topical Ointment [Kenalog]	NULL		D		54569076600	Drug	NDC	11-digit NDC
44934641	Nystatin 100 UNT/MG / Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	NULL		D		54569112000	Drug	NDC	11-digit NDC
44934723	60 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	NULL		D		54569524300	Drug	NDC	11-digit NDC
44935879	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	NULL		NULL		55887067860	Drug	NDC	11-digit NDC
44935891	fluticasone propionate 0.5 MG/ML Topical Cream	NULL		NULL		55887079730	Drug	NDC	11-digit NDC
44935983	Triamcinolone 0.001 MG/MG Topical Ointment [Aristocort Topical]	NULL		D		57317011260	Drug	NDC	11-digit NDC
44935984	Triamcinolone 0.005 MG/MG Topical Ointment [Aristocort Topical]	NULL		D		57317011315	Drug	NDC	11-digit NDC
44935985	Triamcinolone 8 MG Oral Tablet [Aristocort]	NULL		D		57317060350	Drug	NDC	11-digit NDC
44936984	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream	NULL		D		58016305315	Drug	NDC	11-digit NDC
44937531	budesonide .25mg/2mL RESPIRATORY (INHALATION) SUSPENSION	NULL		NULL		605050820	Drug	NDC	9-digit NDC
44937581	240 ACTUAT Triamcinolone 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]	NULL		D		60598006101	Drug	NDC	11-digit NDC
44938349	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		D		63402071102	Drug	NDC	11-digit NDC
44938511	mometasone furoate 1 MG/ML Topical Cream	NULL		D		63646011001	Drug	NDC	11-digit NDC
44938693	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		63874082030	Drug	NDC	11-digit NDC
44939511	mometasone furoate 0.001 MG/MG Topical Ointment	NULL		NULL		67405030045	Drug	NDC	11-digit NDC
44939631	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort 80/4.5]	NULL		D		67961037202	Drug	NDC	11-digit NDC
44939880	120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler	NULL		D		68258304301	Drug	NDC	11-digit NDC
44939964	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		68387062501	Drug	NDC	11-digit NDC
44940461	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00003017270	Drug	NDC	11-digit NDC
44940466	1 ML triamcinolone acetonide 40 MG/ML Injection [Kenalog]	NULL		NULL		00003029305	Drug	NDC	11-digit NDC
44940524	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00005517540	Drug	NDC	11-digit NDC
44941224	mometasone furoate 1 MG/ML Topical Lotion [Elocon]	NULL		NULL		00085085401	Drug	NDC	11-digit NDC
44941236	mometasone furoate 1mg/g TOPICAL CREAM	NULL		NULL		000853149	Drug	NDC	9-digit NDC
44941311	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00093093775	Drug	NDC	11-digit NDC
44941692	60 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	NULL		D		00173049800	Drug	NDC	11-digit NDC
44941728	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00179073602	Drug	NDC	11-digit NDC
44941833	Triamcinolone Acetonide 0.001 MG/MG Topical Ointment	NULL		D		00182139551	Drug	NDC	11-digit NDC
44941847	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment [Mycogen II]	NULL		D		00182180052	Drug	NDC	11-digit NDC
44942446	Triamcinolone Acetonide 1 MG/ML Topical Cream [Dermasorb TA]	NULL		D		00316020201	Drug	NDC	11-digit NDC
44943038	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00444004205	Drug	NDC	11-digit NDC
44943089	Triamcinolone 0.25 MG/ML Topical Cream [Aristocort A]	NULL		D		00469510160	Drug	NDC	11-digit NDC
44943090	Triamcinolone 0.001 MG/MG Topical Ointment [Aristocort Topical]	NULL		D		00469511215	Drug	NDC	11-digit NDC
44943132	budesonide .25mg/2mL RESPIRATORY (INHALATION) INHALANT	NULL		NULL		004879601	Drug	NDC	9-digit NDC
44943341	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00536524530	Drug	NDC	11-digit NDC
44943342	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		00536524598	Drug	NDC	11-digit NDC
44943625	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		00603781074	Drug	NDC	11-digit NDC
44943626	Triamcinolone Acetonide 0.25 MG/ML Topical Cream	NULL		D		00603785090	Drug	NDC	11-digit NDC
44943805	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00682004205	Drug	NDC	11-digit NDC
46114198	Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler (Chiesi Ltd) 100 dose	NULL		NULL		3113011000001105	Drug	SNOMED	Pharma/Biol Product
45293876	nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		55887032690	Drug	NDC	11-digit NDC
45294047	Triamcinolone 1 MG/ML Topical Cream [Aristocort R]	NULL		D		57317009224	Drug	NDC	11-digit NDC
45294048	Triamcinolone 1 MG Oral Tablet [Aristocort]	NULL		D		57317060250	Drug	NDC	11-digit NDC
45295047	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		58087050548	Drug	NDC	11-digit NDC
45295052	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		58118003603	Drug	NDC	11-digit NDC
45295680	fluticasone 0.044 MG/ACTUAT Inhalant Solution [Flovent]	NULL		D		60937071800	Drug	NDC	11-digit NDC
45295733	mometasone furoate 1 MG/ML Topical Solution	NULL		D		61360130504	Drug	NDC	11-digit NDC
45295735	mometasone furoate 1 MG/ML Topical Cream	NULL		D		61360131506	Drug	NDC	11-digit NDC
45295937	triamcinolone acetonide 1 MG/ML Topical Lotion	NULL		NULL		61748022060	Drug	NDC	11-digit NDC
45296218	Budesonide 0.125 MG/ML Inhalant Solution	NULL		D		62947681508	Drug	NDC	11-digit NDC
45296273	TRIAMCINOLONE HEXACETONIDE PWD	NULL		NULL		62991294301	Drug	NDC	11-digit NDC
45296370	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		D		63402071202	Drug	NDC	11-digit NDC
45296893	triamcinolone acetonide 0.001 MG/MG Oral Paste	NULL		NULL		64980032005	Drug	NDC	11-digit NDC
45297459	fluticasone 0.044 MG/ACTUAT Inhalant Solution [Flovent]	NULL		D		67296040501	Drug	NDC	11-digit NDC
45297890	triamcinolone acetonide 0.005 MG/MG Topical Ointment	NULL		D		68258397801	Drug	NDC	11-digit NDC
45297903	Budesonide 0.25 MG/ML Inhalant Solution	NULL		D		68258892202	Drug	NDC	11-digit NDC
45298005	mometasone furoate 0.001 MG/MG Topical Ointment	NULL		NULL		68462022555	Drug	NDC	11-digit NDC
45298473	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream [Mycolog]	NULL		D		00003056630	Drug	NDC	11-digit NDC
45298474	Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream [Mycolog]	NULL		D		00003056650	Drug	NDC	11-digit NDC
45298533	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00005513157	Drug	NDC	11-digit NDC
45298534	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00005517570	Drug	NDC	11-digit NDC
45299281	30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex]	NULL		NULL		00085146102	Drug	NDC	11-digit NDC
45299286	120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera]	NULL		NULL		00085720602	Drug	NDC	11-digit NDC
45299690	fluticasone propionate .5mg/mL TOPICAL LOTION	NULL		NULL		001680434	Drug	NDC	9-digit NDC
45299905	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment [Mycogen II]	NULL		D		00182180056	Drug	NDC	11-digit NDC
45299964	200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	NULL		D		00186091542	Drug	NDC	11-digit NDC
45299972	budesonide 0.25 MG/ML Inhalation Suspension [Pulmicort]	NULL		NULL		00186198904	Drug	NDC	11-digit NDC
45300097	Triamcinolone Acetonide 0.0005 MG/MG Topical Ointment [Trianex]	NULL		D		00245013617	Drug	NDC	11-digit NDC
45300277	mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex]	NULL		NULL		00247174017	Drug	NDC	11-digit NDC
45300298	mometasone furoate 0.001 MG/MG Topical Ointment [Elocon]	NULL		D		00247208945	Drug	NDC	11-digit NDC
45301112	fluticasone propionate 0.00005 MG/MG Topical Ointment [Cutivate]	NULL		NULL		00462033360	Drug	NDC	11-digit NDC
45301114	Fluticasone propionate 0.5 MG/ML Topical Lotion [Cutivate]	NULL		D		00462043460	Drug	NDC	11-digit NDC
45301137	Triamcinolone 5 MG/ML Topical Cream [Aristocort Topical]	NULL		D		00469511015	Drug	NDC	11-digit NDC
45301138	Triamcinolone 4 MG Oral Tablet [Aristocort]	NULL		D		00469512471	Drug	NDC	11-digit NDC
45301577	Triamcinolone Acetonide 5 MG/ML Topical Cream	NULL		D		00591721386	Drug	NDC	11-digit NDC
45301680	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		00603786290	Drug	NDC	11-digit NDC
45301681	Triamcinolone Acetonide 0.001 MG/MG Oral Paste	NULL		D		00603787069	Drug	NDC	11-digit NDC
45301838	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment [N.T.A.]	NULL		D		00677108145	Drug	NDC	11-digit NDC
45301843	Triamcinolone Acetonide 0.001 MG/MG Oral Paste	NULL		D		00677120036	Drug	NDC	11-digit NDC
45301872	Triamcinolone 0.00025 MG/MG Topical Ointment	NULL		D		00686005435	Drug	NDC	11-digit NDC
45301911	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00701050015	Drug	NDC	11-digit NDC
45301939	triamcinolone acetonide 0.00025 MG/MG Topical Ointment	NULL		NULL		00713022980	Drug	NDC	11-digit NDC
45302151	fluticasone propionate 0.5 MG/ML Topical Cream	NULL		NULL		00781706935	Drug	NDC	11-digit NDC
45302164	mometasone furoate 1 MG/ML Topical Cream	NULL		D		00791706619	Drug	NDC	11-digit NDC
45302247	Triamcinolone 1 MG/ML Topical Cream	NULL		D		00839612648	Drug	NDC	11-digit NDC
45302251	Triamcinolone 0.00025 MG/MG Topical Ointment	NULL		D		00839639247	Drug	NDC	11-digit NDC
45302259	Nystatin 100000 UNT/ML / Triamcinolone 0.001 MG/MG Topical Ointment [Myco Biotic II]	NULL		D		00839715349	Drug	NDC	11-digit NDC
45302388	Triamcinolone 0.001 MG/MG Topical Ointment	NULL		D		00904274203	Drug	NDC	11-digit NDC
45302461	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		00917045875	Drug	NDC	11-digit NDC
45303206	CICLESONIDE 50 ciclesonide [HUMAN PRESCRIPTION DRUG]	NULL		NULL		052125669	Drug	NDC	9-digit NDC
45304280	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		10974005005	Drug	NDC	11-digit NDC
45304704	triamcinolone hexacetonide 20 MG/ML Injectable Suspension [Aristospan]	NULL		D		12698105501	Drug	NDC	11-digit NDC
45304725	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream [Mycomar]	NULL		D		12939040360	Drug	NDC	11-digit NDC
45305054	120 ACTUAT Triamcinolone Acetonide 0.05 MG/ACTUAT Nasal Inhaler [AllerNaze]	NULL		D		16781011715	Drug	NDC	11-digit NDC
45305129	100 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		D		17270069757	Drug	NDC	11-digit NDC
45305273	Triamcinolone Acetonide 1 MG/ML Topical Cream	NULL		D		21695018980	Drug	NDC	11-digit NDC
45305578	Fluticasone propionate 0.5 MG/ML Topical Cream	NULL		D		25463033260	Drug	NDC	11-digit NDC
45305579	Fluticasone propionate 0.00005 MG/MG Topical Ointment	NULL		D		25463033315	Drug	NDC	11-digit NDC
45305620	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		29965004205	Drug	NDC	11-digit NDC
45307065	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream [N.T.A.]	NULL		D		45802002652	Drug	NDC	11-digit NDC
45307069	mometasone furoate 1 MG/ML Topical Cream	NULL		NULL		45802025735	Drug	NDC	11-digit NDC
45307259	Triamcinolone 0.25 MG/ML Topical Cream	NULL		D		47854057529	Drug	NDC	11-digit NDC
45307260	Triamcinolone 5 MG/ML Topical Cream	NULL		D		47854057707	Drug	NDC	11-digit NDC
45307833	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	NULL		D		49999061401	Drug	NDC	11-digit NDC
45308049	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		50474004405	Drug	NDC	11-digit NDC
45308132	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		50761020405	Drug	NDC	11-digit NDC
45308631	Triamcinolone 40 MG/ML Injectable Suspension	NULL		D		51674101305	Drug	NDC	11-digit NDC
