concept_id,steroid_class,ingredient_names,concept_name,count_record,count_patient,guess,ingredient_concept_ids,ingredient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id
19108506,systemic,prednisolone,prednisolone 100 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[436507],RxNorm,Clinical Drug
19079404,systemic,prednisolone,prednisolone 100 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[312609],RxNorm,Clinical Drug
1551011,systemic,prednisolone,prednisolone 15 MG,0,0,,1550557,1,S,,[643124],RxNorm,Clinical Drug Comp
19006571,systemic,prednisolone,prednisolone 15 MG [Orapred],0,0,,1550557,1,S,,[647125],RxNorm,Branded Drug Comp
1551042,systemic,prednisolone,prednisolone 15 MG Disintegrating Oral Tablet,1442,623,systemic,1550557,1,S,,[643125],RxNorm,Clinical Drug
1551045,systemic,prednisolone,prednisolone 15 MG Disintegrating Oral Tablet [Orapred],1284,233,systemic,1550557,1,S,,[647127],RxNorm,Branded Drug
19098918,systemic,prednisolone,prednisolone 16 MG/ML,0,0,,1550557,1,S,,[353628],RxNorm,Clinical Drug Comp
19115460,systemic,prednisolone,prednisolone 16 MG/ML [Codelsol],0,0,,1550557,1,S,,[563156],RxNorm,Branded Drug Comp
19115543,systemic,prednisolone,prednisolone 16 MG/ML [Codelson],0,0,,1550557,1,S,,[563254],RxNorm,Branded Drug Comp
19001448,systemic,prednisolone,prednisolone 16 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[102859],RxNorm,Clinical Drug
19001446,systemic,prednisolone,prednisolone 16 MG/ML Injectable Solution [Codelsol],0,0,systemic,1550557,1,S,,[102857],RxNorm,Branded Drug
19002013,systemic,prednisolone,prednisolone 16 MG/ML Injectable Solution [Codelson],0,0,systemic,1550557,1,S,,[103166],RxNorm,Branded Drug
19111612,systemic,prednisolone,prednisolone 2 MG,0,0,,1550557,1,S,,[451086],RxNorm,Clinical Drug Comp
40171270,systemic,prednisolone,prednisolone 2 MG / trimeprazine tartrate 5 MG [Temaril-P],0,0,,1550557,1,S,,[897061],RxNorm,Branded Drug Comp
40171268,systemic,prednisolone,prednisolone 2 MG / trimeprazine tartrate 5 MG Oral Tablet,0,0,systemic,1550557,1,S,,[897059],RxNorm,Clinical Drug
40171269,systemic,prednisolone,prednisolone 2 MG / trimeprazine tartrate 5 MG Oral Tablet [Temaril-P],0,0,systemic,1550557,1,S,,[897063],RxNorm,Branded Drug
19106651,systemic,prednisolone,prednisolone 2 MG Oral Tablet,20,20,systemic,1550557,1,S,,[429198],RxNorm,Clinical Drug
1550915,systemic,prednisolone,prednisolone 2 MG/ML,0,0,,1550557,1,S,,[328812],RxNorm,Clinical Drug Comp
19105445,other,prednisolone,prednisolone 2 MG/ML / salicylic acid 4 MG/ML Topical Solution,0,0,other,1550557,1,S,,[420747],RxNorm,Clinical Drug
19121518,other,prednisolone,prednisolone 2 MG/ML / sulfacetamide 100 MG/ML Ophthalmic Ointment,41,20,other,1550557,1,S,,[580007],RxNorm,Clinical Drug
19079356,other,prednisolone,prednisolone 2 MG/ML / sulfacetamide 100 MG/ML Ophthalmic Solution,0,0,other,1550557,1,S,,[312601],RxNorm,Clinical Drug
19079358,other,prednisolone,prednisolone 2 MG/ML / sulfacetamide 200 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[312603],RxNorm,Clinical Drug
19130000,systemic,prednisolone,prednisolone 2 MG/ML [MILLIPRED],0,0,,1550557,1,S,,[795095],RxNorm,Branded Drug Comp
19065983,other,prednisolone,prednisolone 2 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[259052],RxNorm,Clinical Drug
1551093,systemic,prednisolone,prednisolone 2 MG/ML Oral Solution,1698,238,systemic,1550557,1,S,,[794979],RxNorm,Clinical Drug
19130001,systemic,prednisolone,prednisolone 2 MG/ML Oral Solution [MILLIPRED],145,70,systemic,1550557,1,S,,[795097],RxNorm,Branded Drug
1550948,systemic,prednisolone,prednisolone 2.5 MG,0,0,,1550557,1,S,,[335529],RxNorm,Clinical Drug Comp
19007006,systemic,prednisolone,prednisolone 2.5 MG Delayed Release Oral Tablet,0,0,systemic,1550557,1,S,,[105408],RxNorm,Clinical Drug
19007009,systemic,prednisolone,prednisolone 2.5 MG Oral Tablet,0,0,systemic,1550557,1,S,,[105411],RxNorm,Clinical Drug
1550916,systemic,prednisolone,prednisolone 2.5 MG/ML,0,0,,1550557,1,S,,[328813],RxNorm,Clinical Drug Comp
19079359,other,prednisolone,prednisolone 2.5 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[312604],RxNorm,Clinical Drug
19105044,other,prednisolone,prednisolone 2.5 MG/ML Topical Cream,0,0,other,1550557,1,S,,[417893],RxNorm,Clinical Drug
19103259,other,prednisolone,prednisolone 2.5 MG/ML Topical Spray,0,0,other,1550557,1,S,,[409432],RxNorm,Clinical Drug
19092830,systemic,prednisolone,prednisolone 20 MG,0,0,,1550557,1,S,,[336584],RxNorm,Clinical Drug Comp
19115787,systemic,prednisolone,prednisolone 20 MG [Predfoam],0,0,,1550557,1,S,,[563539],RxNorm,Branded Drug Comp
40244440,systemic,prednisolone,prednisolone 20 MG [Prednistab],0,0,,1550557,1,S,,[1191679],RxNorm,Branded Drug Comp
19105809,other,prednisolone,prednisolone 20 MG Enema,0,0,other,1550557,1,S,,[422650],RxNorm,Clinical Drug
19003486,other,prednisolone,prednisolone 20 MG Enema [Predfoam],0,0,other,1550557,1,S,,[104174],RxNorm,Branded Drug
19106652,systemic,prednisolone,prednisolone 20 MG Oral Tablet,0,0,systemic,1550557,1,S,,[429199],RxNorm,Clinical Drug
40244439,systemic,prednisolone,prednisolone 20 MG Oral Tablet [Prednistab],0,0,systemic,1550557,1,S,,[1191683],RxNorm,Branded Drug
19009885,other,prednisolone,prednisolone 20 MG Rectal Foam,0,0,other,1550557,1,S,,[107666],RxNorm,Clinical Drug
19010087,other,prednisolone,prednisolone 20 MG Rectal Foam [Predfoam],0,0,other,1550557,1,S,,[108304],RxNorm,Branded Drug
19091759,systemic,prednisolone,prednisolone 20 MG/ACTUAT,0,0,,1550557,1,S,,[335531],RxNorm,Clinical Drug Comp
19063883,other,prednisolone,prednisolone 20 MG/ACTUAT Rectal Foam,0,0,other,1550557,1,S,,[250869],RxNorm,Clinical Drug
19083175,systemic,prednisolone,prednisolone 20 MG/ML,0,0,,1550557,1,S,,[328808],RxNorm,Clinical Drug Comp
19120461,systemic,prednisolone,prednisolone 20 MG/ML [Hydeltra-T.B.A.],0,0,,1550557,1,S,,[573944],RxNorm,Branded Drug Comp
19120586,systemic,prednisolone,prednisolone 20 MG/ML [Hydeltrasol],0,0,,1550557,1,S,,[574193],RxNorm,Branded Drug Comp
19120587,systemic,prednisolone,prednisolone 20 MG/ML [Key-Pred SP],0,0,,1550557,1,S,,[574194],RxNorm,Branded Drug Comp
19120588,systemic,prednisolone,prednisolone 20 MG/ML [Predicort RP],0,0,,1550557,1,S,,[574195],RxNorm,Branded Drug Comp
19101719,systemic,prednisolone,prednisolone 20 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[389031],RxNorm,Clinical Drug
19067791,systemic,prednisolone,prednisolone 20 MG/ML Injectable Solution [Hydeltrasol],0,0,systemic,1550557,1,S,,[260405],RxNorm,Branded Drug
19067792,systemic,prednisolone,prednisolone 20 MG/ML Injectable Solution [Key-Pred SP],0,0,systemic,1550557,1,S,,[260406],RxNorm,Branded Drug
19067793,systemic,prednisolone,prednisolone 20 MG/ML Injectable Solution [Predicort RP],0,0,systemic,1550557,1,S,,[260407],RxNorm,Branded Drug
1551006,systemic,prednisolone,prednisolone 20 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[562654],RxNorm,Clinical Drug
19048691,systemic,prednisolone,prednisolone 20 MG/ML Injectable Suspension [Hydeltra-T.B.A.],0,0,systemic,1550557,1,S,,[214105],RxNorm,Branded Drug
19089452,systemic,prednisolone,prednisolone 25 MG,0,0,,1550557,1,S,,[333210],RxNorm,Clinical Drug Comp
1550572,systemic,prednisolone,prednisolone 25 MG Oral Tablet,0,0,systemic,1550557,1,S,,[199967],RxNorm,Clinical Drug
1550951,systemic,prednisolone,prednisolone 25 MG/ML,0,0,,1550557,1,S,,[337411],RxNorm,Clinical Drug Comp
19059753,systemic,prednisolone,prednisolone 25 MG/ML [Cotolone],0,0,,1550557,1,S,,[574626],RxNorm,Branded Drug Comp
19070678,systemic,prednisolone,prednisolone 25 MG/ML [Key-Pred],0,0,,1550557,1,S,,[574179],RxNorm,Branded Drug Comp
19120584,systemic,prednisolone,prednisolone 25 MG/ML [Predcor],0,0,,1550557,1,S,,[574180],RxNorm,Branded Drug Comp
19115026,systemic,prednisolone,prednisolone 25 MG/ML [Pricortin],0,0,,1550557,1,S,,[547220],RxNorm,Branded Drug Comp
19067188,systemic,prednisolone,prednisolone 25 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[260125],RxNorm,Clinical Drug
1550716,systemic,prednisolone,prednisolone 25 MG/ML Injectable Suspension [Cotolone],0,0,systemic,1550557,1,S,,[261992],RxNorm,Branded Drug
19067727,systemic,prednisolone,prednisolone 25 MG/ML Injectable Suspension [Key-Pred],0,0,systemic,1550557,1,S,,[260391],RxNorm,Branded Drug
19067728,systemic,prednisolone,prednisolone 25 MG/ML Injectable Suspension [Predcor],0,0,systemic,1550557,1,S,,[260392],RxNorm,Branded Drug
1551004,systemic,prednisolone,prednisolone 25 MG/ML Injectable Suspension [Pricortin],0,0,systemic,1550557,1,S,,[547222],RxNorm,Branded Drug
19101839,other,prednisolone,prednisolone 25 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[392181],RxNorm,Clinical Drug
19098154,systemic,prednisolone,prednisolone 25 MG/ML Oral Solution,0,0,systemic,1550557,1,S,,[351159],RxNorm,Clinical Drug
1550778,systemic,prednisolone,prednisolone 3 MG/ML,0,0,,1550557,1,S,,[317474],RxNorm,Clinical Drug Comp
40226714,systemic,prednisolone,prednisolone 3 MG/ML [AsmalPred Plus],0,0,,1550557,1,S,,[1012206],RxNorm,Branded Drug Comp
19131602,systemic,prednisolone,prednisolone 3 MG/ML [Flo-Pred],0,0,,1550557,1,S,,[803306],RxNorm,Branded Drug Comp
19006540,systemic,prednisolone,prednisolone 3 MG/ML [Orapred],0,0,,1550557,1,S,,[574944],RxNorm,Branded Drug Comp
19078141,systemic,prednisolone,prednisolone 3 MG/ML [Prelone],0,0,,1550557,1,S,,[569628],RxNorm,Branded Drug Comp
19009455,other,prednisolone,prednisolone 3 MG/ML Ophthalmic Solution,0,0,other,1550557,1,S,,[106997],RxNorm,Clinical Drug
19070310,systemic,prednisolone,prednisolone 3 MG/ML Oral Solution,322714,79495,systemic,1550557,1,S,,[283077],RxNorm,Clinical Drug
40226713,systemic,prednisolone,prednisolone 3 MG/ML Oral Solution [AsmalPred Plus],8396,2093,systemic,1550557,1,S,,[1012208],RxNorm,Branded Drug
1550720,systemic,prednisolone,prednisolone 3 MG/ML Oral Solution [Orapred],35579,5228,systemic,1550557,1,S,,[284516],RxNorm,Branded Drug
19128780,systemic,prednisolone,prednisolone 3 MG/ML Oral Solution [Prelone],43682,5866,systemic,1550557,1,S,,[755702],RxNorm,Branded Drug
19129883,systemic,prednisolone,prednisolone 3 MG/ML Oral Suspension,57,30,systemic,1550557,1,S,,[793099],RxNorm,Clinical Drug
19131603,systemic,prednisolone,prednisolone 3 MG/ML Oral Suspension [Flo-Pred],73,47,systemic,1550557,1,S,,[803308],RxNorm,Branded Drug
1551043,systemic,prednisolone,prednisolone 30 MG,0,0,,1550557,1,S,,[643126],RxNorm,Clinical Drug Comp
19006573,systemic,prednisolone,prednisolone 30 MG [Orapred],0,0,,1550557,1,S,,[668659],RxNorm,Branded Drug Comp
1551044,systemic,prednisolone,prednisolone 30 MG Disintegrating Oral Tablet,908,480,systemic,1550557,1,S,,[643127],RxNorm,Clinical Drug
19125148,systemic,prednisolone,prednisolone 30 MG Disintegrating Oral Tablet [Orapred],1087,374,systemic,1550557,1,S,,[668660],RxNorm,Branded Drug
1550980,systemic,prednisolone,prednisolone 4 MG/ML,0,0,,1550557,1,S,,[446683],RxNorm,Clinical Drug Comp
19042857,systemic,prednisolone,prednisolone 4 MG/ML [Veripred],0,0,,1550557,1,S,,[824887],RxNorm,Branded Drug Comp
19126169,systemic,prednisolone,prednisolone 4 MG/ML Oral Solution,617,169,systemic,1550557,1,S,,[702306],RxNorm,Clinical Drug
1551098,systemic,prednisolone,prednisolone 4 MG/ML Oral Solution [Veripred],91,40,systemic,1550557,1,S,,[824889],RxNorm,Branded Drug
19105046,other,prednisolone,prednisolone 4 MG/ML Topical Cream,0,0,other,1550557,1,S,,[417896],RxNorm,Clinical Drug
1550780,systemic,prednisolone,prednisolone 40 MG/ML,0,0,,1550557,1,S,,[323977],RxNorm,Clinical Drug Comp
19061119,systemic,prednisolone,prednisolone 40 MG/ML [Depo-Predate],0,0,,1550557,1,S,,[574181],RxNorm,Branded Drug Comp
19067189,systemic,prednisolone,prednisolone 40 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[260126],RxNorm,Clinical Drug
1551007,systemic,prednisolone,prednisolone 40 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[562661],RxNorm,Clinical Drug
19067729,systemic,prednisolone,prednisolone 40 MG/ML Injectable Suspension [Depo-Predate],0,0,systemic,1550557,1,S,,[260393],RxNorm,Branded Drug
1550777,systemic,prednisolone,prednisolone 5 MG,0,0,,1550557,1,S,,[316579],RxNorm,Clinical Drug Comp
19059755,systemic,prednisolone,prednisolone 5 MG [Cotolone],0,0,,1550557,1,S,,[575438],RxNorm,Branded Drug Comp
19132463,systemic,prednisolone,prednisolone 5 MG [MILLIPRED],0,0,,1550557,1,S,,[808116],RxNorm,Branded Drug Comp
19116163,systemic,prednisolone,prednisolone 5 MG [Prednesol],0,0,,1550557,1,S,,[564053],RxNorm,Branded Drug Comp
40244442,systemic,prednisolone,prednisolone 5 MG [Prednistab],0,0,,1550557,1,S,,[1191685],RxNorm,Branded Drug Comp
19113763,systemic,prednisolone,prednisolone 5 MG [Prednoral],0,0,systemic,1550557,1,S,,[541703],RxNorm,Branded Drug Comp
19115786,systemic,prednisolone,prednisolone 5 MG [Predsol],0,0,,1550557,1,S,,[563538],RxNorm,Branded Drug Comp
19115461,systemic,prednisolone,prednisolone 5 MG [Stintisone],0,0,,1550557,1,S,,[563157],RxNorm,Branded Drug Comp
19007007,systemic,prednisolone,prednisolone 5 MG Delayed Release Oral Tablet,0,0,systemic,1550557,1,S,,[105409],RxNorm,Clinical Drug
19007008,systemic,prednisolone,prednisolone 5 MG Disintegrating Oral Tablet,148,120,systemic,1550557,1,S,,[105410],RxNorm,Clinical Drug
1550560,systemic,prednisolone,prednisolone 5 MG Oral Tablet,4249,1839,systemic,1550557,1,S,,[198142],RxNorm,Clinical Drug
1550975,systemic,prednisolone,prednisolone 5 MG Oral Tablet [Cotolone],0,0,systemic,1550557,1,S,,[351519],RxNorm,Branded Drug
19132464,systemic,prednisolone,prednisolone 5 MG Oral Tablet [MILLIPRED],1347,423,systemic,1550557,1,S,,[808118],RxNorm,Branded Drug
19007005,systemic,prednisolone,prednisolone 5 MG Oral Tablet [Prednesol],73,27,systemic,1550557,1,S,,[105407],RxNorm,Branded Drug
40244441,systemic,prednisolone,prednisolone 5 MG Oral Tablet [Prednistab],50,44,systemic,1550557,1,S,,[1191686],RxNorm,Branded Drug
19113764,systemic,prednisolone,prednisolone 5 MG Oral Tablet [Prednoral],0,0,systemic,1550557,1,S,,[541705],RxNorm,Branded Drug
19001447,systemic,prednisolone,prednisolone 5 MG Oral Tablet [Stintisone],1321,486,systemic,1550557,1,S,,[102858],RxNorm,Branded Drug
19063881,other,prednisolone,prednisolone 5 MG Rectal Suppository,0,0,other,1550557,1,S,,[250864],RxNorm,Clinical Drug
19003485,other,prednisolone,prednisolone 5 MG Rectal Suppository [Predsol],0,0,other,1550557,1,S,,[104173],RxNorm,Branded Drug
1550917,systemic,prednisolone,prednisolone 5 MG/ML,0,0,,1550557,1,S,,[328814],RxNorm,Clinical Drug Comp
19104572,other,prednisolone,prednisolone 5 MG/ML / propylene glycol salicylate 1 MG/ML Topical Cream,0,0,other,1550557,1,S,,[415640],RxNorm,Clinical Drug
19116365,systemic,prednisolone,prednisolone 5 MG/ML [Minims Prednisolone],0,0,,1550557,1,S,,[564291],RxNorm,Branded Drug Comp
19115558,systemic,prednisolone,prednisolone 5 MG/ML [Predsol],0,0,,1550557,1,S,,[563270],RxNorm,Branded Drug Comp
19113164,systemic,prednisolone,prednisolone 5 MG/ML [Prelone],0,0,,1550557,1,S,,[539944],RxNorm,Branded Drug Comp
1550774,other,prednisolone,prednisolone 5 MG/ML Ophthalmic Solution,0,0,other,1550557,1,S,,[312611],RxNorm,Clinical Drug
19008239,other,prednisolone,prednisolone 5 MG/ML Ophthalmic Solution [Minims Prednisolone],0,0,other,1550557,1,S,,[106025],RxNorm,Branded Drug
19002079,other,prednisolone,prednisolone 5 MG/ML Ophthalmic Solution [Predsol],0,0,other,1550557,1,S,,[103223],RxNorm,Branded Drug
19022611,other,prednisolone,prednisolone 5 MG/ML Ophthalmic Suspension,0,0,other,1550557,1,S,,[199968],RxNorm,Clinical Drug
19061583,systemic,prednisolone,prednisolone 5 MG/ML Oral Solution,1638,519,systemic,1550557,1,S,,[249066],RxNorm,Clinical Drug
19128781,systemic,prednisolone,prednisolone 5 MG/ML Oral Solution [Prelone],270,151,systemic,1550557,1,S,,[755703],RxNorm,Branded Drug
19002161,other,prednisolone,prednisolone 5 MG/ML Otic Solution,0,0,other,1550557,1,S,,[103264],RxNorm,Clinical Drug
19002140,other,prednisolone,prednisolone 5 MG/ML Otic Solution [Predsol],0,0,other,1550557,1,S,,[103263],RxNorm,Branded Drug
19108522,other,prednisolone,prednisolone 5 MG/ML Topical Cream,0,0,other,1550557,1,S,,[436615],RxNorm,Clinical Drug
19096935,systemic,prednisolone,prednisolone 50 MG,0,0,,1550557,1,S,,[349801],RxNorm,Clinical Drug Comp
19096439,systemic,prednisolone,prednisolone 50 MG Oral Tablet,0,0,systemic,1550557,1,S,,[348428],RxNorm,Clinical Drug
19095559,systemic,prednisolone,prednisolone 50 MG/ML,0,0,,1550557,1,S,,[343660],RxNorm,Clinical Drug Comp
19059754,systemic,prednisolone,prednisolone 50 MG/ML [Cotolone],0,0,,1550557,1,S,,[574627],RxNorm,Branded Drug Comp
19070679,systemic,prednisolone,prednisolone 50 MG/ML [Key-Pred],0,0,,1550557,1,S,,[574182],RxNorm,Branded Drug Comp
19072791,systemic,prednisolone,prednisolone 50 MG/ML [Medicort],0,0,,1550557,1,S,,[574183],RxNorm,Branded Drug Comp
19078058,systemic,prednisolone,prednisolone 50 MG/ML [Pred-Ject-50],0,0,,1550557,1,S,,[574184],RxNorm,Branded Drug Comp
19078060,systemic,prednisolone,prednisolone 50 MG/ML [Predacort 50],0,0,,1550557,1,S,,[574185],RxNorm,Branded Drug Comp
19078084,systemic,prednisolone,prednisolone 50 MG/ML [Predaject-50],0,0,,1550557,1,S,,[574186],RxNorm,Branded Drug Comp
19078086,systemic,prednisolone,prednisolone 50 MG/ML [Predalone 50],0,0,,1550557,1,S,,[574187],RxNorm,Branded Drug Comp
19078088,systemic,prednisolone,prednisolone 50 MG/ML [Predate-50],0,0,,1550557,1,S,,[574188],RxNorm,Branded Drug Comp
19078111,systemic,prednisolone,prednisolone 50 MG/ML [Predcor],0,0,,1550557,1,S,,[574189],RxNorm,Branded Drug Comp
19120585,systemic,prednisolone,prednisolone 50 MG/ML [Predicort-50],0,0,,1550557,1,S,,[574190],RxNorm,Branded Drug Comp
19078293,systemic,prednisolone,prednisolone 50 MG/ML [Pri-Cortin 50],0,0,,1550557,1,S,,[574191],RxNorm,Branded Drug Comp
44815779,systemic,prednisolone,prednisolone 50 MG/ML [Solu-Delta-Cortef],0,0,,1550557,1,S,,[1493172],RxNorm,Branded Drug Comp
44816140,systemic,prednisolone,prednisolone 50 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[1493171],RxNorm,Clinical Drug
44816141,systemic,prednisolone,prednisolone 50 MG/ML Injectable Solution [Solu-Delta-Cortef],0,0,systemic,1550557,1,S,,[1493173],RxNorm,Branded Drug
19067190,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[260127],RxNorm,Clinical Drug
1550717,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Cotolone],0,0,systemic,1550557,1,S,,[261993],RxNorm,Branded Drug
19067730,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Key-Pred],0,0,systemic,1550557,1,S,,[260394],RxNorm,Branded Drug
19067751,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Medicort],0,0,systemic,1550557,1,S,,[260395],RxNorm,Branded Drug
19067752,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Pred-Ject-50],0,0,systemic,1550557,1,S,,[260396],RxNorm,Branded Drug
19067753,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predacort 50],0,0,systemic,1550557,1,S,,[260397],RxNorm,Branded Drug
19067754,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predaject-50],0,0,systemic,1550557,1,S,,[260398],RxNorm,Branded Drug
19067755,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predalone 50],0,0,systemic,1550557,1,S,,[260399],RxNorm,Branded Drug
19067756,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predate-50],0,0,systemic,1550557,1,S,,[260400],RxNorm,Branded Drug
19067757,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predcor],0,0,systemic,1550557,1,S,,[260401],RxNorm,Branded Drug
19067758,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Predicort-50],0,0,systemic,1550557,1,S,,[260402],RxNorm,Branded Drug
19067759,systemic,prednisolone,prednisolone 50 MG/ML Injectable Suspension [Pri-Cortin 50],0,0,systemic,1550557,1,S,,[260403],RxNorm,Branded Drug
19111626,systemic,prednisolone,prednisolone 8 MG/ML,0,0,,1550557,1,S,,[451110],RxNorm,Clinical Drug Comp
19104123,systemic,prednisolone,prednisolone 8 MG/ML Injectable Suspension,0,0,systemic,1550557,1,S,,[412642],RxNorm,Clinical Drug
1550779,systemic,prednisolone,prednisolone 80 MG/ML,0,0,,1550557,1,S,,[323918],RxNorm,Clinical Drug Comp
19061120,systemic,prednisolone,prednisolone 80 MG/ML [Depo-Predate],0,0,,1550557,1,S,,[574192],RxNorm,Branded Drug Comp
19019692,systemic,prednisolone,prednisolone 80 MG/ML Injectable Solution,0,0,systemic,1550557,1,S,,[198143],RxNorm,Clinical Drug
1551008,systemic,prednisolone,prednisolone 80 MG/ML Injectable Suspension,20,20,systemic,1550557,1,S,,[562662],RxNorm,Clinical Drug
19067760,systemic,prednisolone,prednisolone 80 MG/ML Injectable Suspension [Depo-Predate],0,0,systemic,1550557,1,S,,[260404],RxNorm,Branded Drug
19095638,unclassified,prednisolone,prednisolone acetate,0,0,,1550557,1,S,,[34372],RxNorm,Precise Ingredient
4320367,unclassified,prednisolone,Prednisolone acetate,0,0,,1550557,1,S,,[96334000],SNOMED,Substance
45401324,unclassified,prednisolone,PrednisoLONE Acetate,,,,1550557,1,S,D,[8630005010],GPI,GPI
40227407,systemic,prednisolone,prednisolone acetate 0.002 MG/MG,0,0,,1550557,1,S,,[1011984],RxNorm,Clinical Drug Comp
40227410,unclassified,prednisolone,prednisolone acetate 0.002 MG/MG / sulfacetamide sodium 0.1 MG/MG [Blephamide],0,0,,1550557,1,S,,[1011986],RxNorm,Branded Drug Comp
40227408,other,prednisolone,prednisolone acetate 0.002 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment,513,130,other,1550557,1,S,,[1011985],RxNorm,Clinical Drug
40227409,other,prednisolone,prednisolone acetate 0.002 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Blephamide],226,106,other,1550557,1,S,,[1011987],RxNorm,Branded Drug
40227411,unclassified,prednisolone,prednisolone acetate 0.0025 MG/MG,0,0,,1550557,1,S,,[1011978],RxNorm,Clinical Drug Comp
40227414,unclassified,prednisolone,prednisolone acetate 0.0025 MG/MG / sulfacetamide sodium 0.1 MG/MG [Cetapred],0,0,,1550557,1,S,,[1011980],RxNorm,Branded Drug Comp
40227412,other,prednisolone,prednisolone acetate 0.0025 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment,0,0,other,1550557,1,S,,[1011979],RxNorm,Clinical Drug
40227413,other,prednisolone,prednisolone acetate 0.0025 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Cetapred],0,0,other,1550557,1,S,,[1011981],RxNorm,Branded Drug
40227415,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG,0,0,,1550557,1,S,,[1011999],RxNorm,Clinical Drug Comp
40227422,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG [AK-Cide],0,0,,1550557,1,S,,[1012001],RxNorm,Branded Drug Comp
40227423,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG [Medasulf],0,0,,1550557,1,S,,[1012907],RxNorm,Branded Drug Comp
40227424,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG [Metimyd],0,0,,1550557,1,S,,[1012003],RxNorm,Branded Drug Comp
40227425,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG [Predsulfair],0,0,,1550557,1,S,,[1012005],RxNorm,Branded Drug Comp
40227426,unclassified,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG [Vasocidin],0,0,,1550557,1,S,,[1012007],RxNorm,Branded Drug Comp
40227416,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment,0,0,other,1550557,1,S,,[1012000],RxNorm,Clinical Drug
40227417,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [AK-Cide],0,0,other,1550557,1,S,,[1012002],RxNorm,Branded Drug
40227418,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Medasulf],0,0,other,1550557,1,S,,[1012908],RxNorm,Branded Drug
40227419,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Metimyd],0,0,other,1550557,1,S,,[1012004],RxNorm,Branded Drug
40227420,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Predsulfair],0,0,other,1550557,1,S,,[1012006],RxNorm,Branded Drug
40227421,other,prednisolone,prednisolone acetate 0.005 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Vasocidin],0,0,other,1550557,1,S,,[1012008],RxNorm,Branded Drug
1594688,systemic,prednisolone,prednisolone acetate 0.006 MG/MG,0,0,,1550557,1,S,,[1870654],RxNorm,Clinical Drug Comp
45776580,unclassified,prednisolone,prednisolone acetate 1.25 MG/ML,0,0,,1550557,1,S,,[1549314],RxNorm,Clinical Drug Comp
45776582,unclassified,prednisolone,prednisolone acetate 1.25 MG/ML [Econopred],0,0,,1550557,1,S,,[1549316],RxNorm,Branded Drug Comp
