Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
35771723,OMOP2773184,Mometasone 0.001 MG/MG Topical Cream by DE,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35763269,OMOP2764730,Mometasone 0.001 MG/MG Topical Cream by Dowelhurst,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35767379,OMOP2768840,Mometasone 0.001 MG/MG Topical Cream by Glenmark,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35767380,OMOP2768841,Mometasone 0.001 MG/MG Topical Cream by Mawdsley-Brooks,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746617,OMOP4710529,Mometasone 0.001 MG/MG Topical Cream by Sigma,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35754939,OMOP2756400,Mometasone 0.001 MG/MG Topical Cream by Sigma-Tau,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35775845,OMOP2777306,Mometasone 0.001 MG/MG Topical Cream by TEVA,Marketed Product,Standard,0,0,Drug,RxNorm Extension
35759061,OMOP2760522,Mometasone 0.001 MG/MG Topical Cream by Waymade,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43294548,OMOP539300,Mometasone 0.001 MG/MG Topical Lotion,Clinical Drug,Non-Standard,0,0,Drug,RxNorm Extension
44073067,OMOP1067698,Mometasone 0.001 MG/MG Topical Lotion [Elocom],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44101590,OMOP1096221,Mometasone 0.001 MG/MG Topical Lotion [Elocom] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43261880,OMOP539303,Mometasone 0.001 MG/MG Topical Lotion [Elocon],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
35141496,OMOP4798621,Mometasone 0.001 MG/MG Topical Lotion [Fulmeta],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43514861,OMOP2801976,Mometasone 0.001 MG/MG Topical Lotion [Momasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43278330,OMOP539305,Mometasone 0.001 MG/MG Topical Lotion [Momasone],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
35158252,OMOP4815250,Mometasone 0.001 MG/MG Topical Lotion [Mysera],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43272867,OMOP539304,Mometasone 0.001 MG/MG Topical Lotion [Novasone],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
43256565,OMOP539301,Mometasone 0.001 MG/MG Topical Lotion [Zatamil],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
43641667,OMOP683241,Mometasone 0.001 MG/MG Topical Ointment Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
43605597,OMOP683251,Mometasone 0.001 MG/MG Topical Ointment [Ecural Mini Salbe],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
43857727,OMOP683248,Mometasone 0.001 MG/MG Topical Ointment [Ecural Salbe],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
41092800,OMOP2290762,Mometasone 0.001 MG/MG Topical Ointment [Ecural] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
41155513,OMOP2353475,Mometasone 0.001 MG/MG Topical Ointment [Elocom] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
21174712,OMOP277809,Mometasone 0.001 MG/MG Topical Ointment [Elocon] by Dowelhurst,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746610,OMOP4710536,Mometasone 0.001 MG/MG Topical Ointment [Elocon] by Necessity Supplies,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21115780,OMOP277794,Mometasone 0.001 MG/MG Topical Ointment [Elocon] by Necessity Supplies,Marketed Product,Non-Standard,0,0,Drug,RxNorm Extension
21155148,OMOP277791,Mometasone 0.001 MG/MG Topical Ointment [Elocon] by Sigma-Tau,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43713480,OMOP683246,Mometasone 0.001 MG/MG Topical Ointment [Elosalic],Branded Drug,Standard,0,0,Drug,RxNorm Extension
35158103,OMOP4815101,Mometasone 0.001 MG/MG Topical Ointment [Fulmeta],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43767440,OMOP683242,Mometasone 0.001 MG/MG Topical Ointment [Ivoxel],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43294546,OMOP539297,Mometasone 0.001 MG/MG Topical Ointment [Momasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43605596,OMOP683245,Mometasone 0.001 MG/MG Topical Ointment [Momecutan Salbe],Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
43749426,OMOP683250,Mometasone 0.001 MG/MG Topical Ointment [Momegalen] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
43695658,OMOP683243,Mometasone 0.001 MG/MG Topical Ointment [Mometason-Dura],Branded Drug,Standard,0,0,Drug,RxNorm Extension
41248873,OMOP2446835,Mometasone 0.001 MG/MG Topical Ointment [Mometasonfuroat Glenmark],Branded Drug,Standard,0,0,Drug,RxNorm Extension
41155512,OMOP2353474,Mometasone 0.001 MG/MG Topical Ointment [Mometasonfuroat Glenmark] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
41155511,OMOP2353473,Mometasone 0.001 MG/MG Topical Ointment [Mometop],Branded Drug,Standard,0,0,Drug,RxNorm Extension
41186557,OMOP2384519,Mometasone 0.001 MG/MG Topical Ointment [Mometop] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
35160969,OMOP4817942,Mometasone 0.001 MG/MG Topical Ointment [Mysera],Branded Drug,Standard,0,0,Drug,RxNorm Extension
21047137,OMOP277788,Mometasone 0.001 MG/MG Topical Ointment by Actavis,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21125439,OMOP277802,Mometasone 0.001 MG/MG Topical Ointment by Alliance,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21027460,OMOP277805,Mometasone 0.001 MG/MG Topical Ointment by Auden Mckenzie,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21164975,OMOP277785,Mometasone 0.001 MG/MG Topical Ointment by DE,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21164976,OMOP277790,Mometasone 0.001 MG/MG Topical Ointment by Dowelhurst,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21056870,OMOP277799,Mometasone 0.001 MG/MG Topical Ointment by Glenmark,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21066721,OMOP277798,Mometasone 0.001 MG/MG Topical Ointment by Mawdsley-Brooks,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746612,OMOP4710534,Mometasone 0.001 MG/MG Topical Ointment by Mylan,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746613,OMOP4710533,Mometasone 0.001 MG/MG Topical Ointment by Phoenix Healthcare Distribution,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21047138,OMOP277800,Mometasone 0.001 MG/MG Topical Ointment by Phoenix Labs,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746614,OMOP4710532,Mometasone 0.001 MG/MG Topical Ointment by Sigma,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21056871,OMOP277801,Mometasone 0.001 MG/MG Topical Ointment by Sigma-Tau,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21056872,OMOP277806,Mometasone 0.001 MG/MG Topical Ointment by Special Order,Marketed Product,Non-Standard,0,0,Drug,RxNorm Extension
21115779,OMOP277787,Mometasone 0.001 MG/MG Topical Ointment by TEVA,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21145220,OMOP277803,Mometasone 0.001 MG/MG Topical Ointment by Waymade,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43731496,OMOP683257,Mometasone 0.001 MG/MG Topical Solution [Ecural],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36257658,OMOP3108533,Mometasone 0.001 MG/MG Topical Solution [Elocom],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43731495,OMOP683256,Mometasone 0.001 MG/MG Topical Solution [Momecutan],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43821534,OMOP683258,Mometasone 0.001 MG/MG Topical Solution [Momegalen],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43821533,OMOP683253,Mometasone 0.001 MG/MG Topical Suspension,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
43767441,OMOP683254,Mometasone 0.001 MG/MG Topical Suspension [Monovo],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43821531,OMOP683223,Mometasone 0.001 MG/MG [Ecural Mini Salbe],Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
43713476,OMOP683221,Mometasone 0.001 MG/MG [Ecural Salbe],Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
43749424,OMOP683217,Mometasone 0.001 MG/MG [Elosalic],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
35135182,OMOP4792380,Mometasone 0.001 MG/MG [Fulmeta],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
43713474,OMOP683207,Mometasone 0.001 MG/MG [Ivoxel],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
43749423,OMOP683216,Mometasone 0.001 MG/MG [Momecutan Salbe],Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
43605595,OMOP683209,Mometasone 0.001 MG/MG [Mometason-Dura],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
35130727,OMOP4787975,Mometasone 0.001 MG/MG [Mysera],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
43272866,OMOP539293,Mometasone 0.001 MG/MG [Zatamil Hydrogel],Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
44104502,OMOP1099133,Mometasone 0.001 MG/ML,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
44058426,OMOP1053057,Mometasone 0.001 MG/ML Topical Cream,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
44124918,OMOP1119549,Mometasone 0.001 MG/ML Topical Cream [Elocom],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44049994,OMOP1044625,Mometasone 0.001 MG/ML Topical Cream [Elocom] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44034230,OMOP1028861,Mometasone 0.001 MG/ML Topical Cream [Taro-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44101592,OMOP1096223,Mometasone 0.001 MG/ML Topical Cream [Taro-Mometasone] by Taro,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44123120,OMOP1117751,Mometasone 0.001 MG/ML Topical Ointment,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
44124917,OMOP1119548,Mometasone 0.001 MG/ML Topical Ointment [Elocom],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44063008,OMOP1057639,Mometasone 0.001 MG/ML Topical Ointment [Elocom] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44111714,OMOP1106345,Mometasone 0.001 MG/ML Topical Ointment [Pms-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44036854,OMOP1031485,Mometasone 0.001 MG/ML Topical Ointment [Pms-Mometasone] by Pharmascience,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44073068,OMOP1067699,Mometasone 0.001 MG/ML Topical Ointment [Ratio-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44036853,OMOP1031484,Mometasone 0.001 MG/ML Topical Ointment [Ratio-Mometasone] by TEVA,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44060274,OMOP1054905,Mometasone 0.001 MG/ML Topical Ointment [Taro-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44075732,OMOP1070363,Mometasone 0.001 MG/ML Topical Ointment [Taro-Mometasone] by Taro,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44123119,OMOP1117750,Mometasone 0.001 MG/ML Topical Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
44098935,OMOP1093566,Mometasone 0.001 MG/ML Topical Solution [Taro-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44063007,OMOP1057638,Mometasone 0.001 MG/ML Topical Solution [Taro-Mometasone] by Taro,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44105874,OMOP1100505,Mometasone 0.001 MG/ML [Elocom],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44105873,OMOP1100504,Mometasone 0.001 MG/ML [Pms-Mometasone],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44067294,OMOP1061925,Mometasone 0.001 MG/ML [Ratio-Mometasone],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44079970,OMOP1074601,Mometasone 0.001 MG/ML [Taro-Mometasone],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964701,OMOP4691179,Mometasone 0.00100000000000000002 MG/MG Topical Cream [CLEANTISONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964702,OMOP4691180,Mometasone 0.00100000000000000002 MG/MG Topical Cream [DERMETASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964691,OMOP4691169,Mometasone 0.00100000000000000002 MG/MG Topical Cream [DERMISON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964703,OMOP4691181,Mometasone 0.00100000000000000002 MG/MG Topical Cream [DERMOTASONE MLE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964690,OMOP4691168,Mometasone 0.00100000000000000002 MG/MG Topical Cream [FURETASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964692,OMOP4691170,Mometasone 0.00100000000000000002 MG/MG Topical Cream [INPURA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964698,OMOP4691176,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MEISONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964693,OMOP4691171,Mometasone 0.00100000000000000002 MG/MG Topical Cream [METASON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964684,OMOP4691162,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMEDERM],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964694,OMOP4691172,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMENTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964685,OMOP4691163,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMESOL],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964699,OMOP4691177,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMESONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964686,OMOP4691164,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMETAN],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964700,OMOP4691178,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMETASON KOLMA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964695,OMOP4691173,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOMETASONE C-TRI],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964687,OMOP4691165,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MORICORT],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964688,OMOP4691166,Mometasone 0.00100000000000000002 MG/MG Topical Cream [MOTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964696,OMOP4691174,Mometasone 0.00100000000000000002 MG/MG Topical Cream [PLTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964697,OMOP4691175,Mometasone 0.00100000000000000002 MG/MG Topical Cream [PROMON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964689,OMOP4691167,Mometasone 0.00100000000000000002 MG/MG Topical Cream [QMOTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964704,OMOP4691182,Mometasone 0.00100000000000000002 MG/MG Topical Cream [RAVELIA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964705,OMOP4691183,Mometasone 0.00100000000000000002 MG/MG Topical Cream [TERISON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964675,OMOP4691153,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [CUREDERM],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964681,OMOP4691159,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [DERMOTASONE MLE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964679,OMOP4691157,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [MEISONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964680,OMOP4691158,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [MOMENT],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964676,OMOP4691154,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [MORICORT],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964677,OMOP4691155,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [MOTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964678,OMOP4691156,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [QMOTASONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964682,OMOP4691160,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [RAVELIA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964683,OMOP4691161,Mometasone 0.00100000000000000002 MG/MG Topical Lotion [SG MOMEZONE],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964674,OMOP4691152,Mometasone 0.00100000000000000002 MG/MG Topical Ointment [MOMETASON KOLMA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964672,OMOP4691150,Mometasone 0.00100000000000000002 MG/MG Topical Ointment [MORICORT],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964673,OMOP4691151,Mometasone 0.00100000000000000002 MG/MG Topical Ointment [PROMON],Branded Drug,Standard,0,0,Drug,RxNorm Extension
42964725,OMOP4691203,Mometasone 0.00100000000000000002 MG/MG [CLEANTISONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964706,OMOP4691184,Mometasone 0.00100000000000000002 MG/MG [CUREDERM],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964726,OMOP4691204,Mometasone 0.00100000000000000002 MG/MG [DERMETASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964714,OMOP4691192,Mometasone 0.00100000000000000002 MG/MG [DERMISON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964727,OMOP4691205,Mometasone 0.00100000000000000002 MG/MG [DERMOTASONE MLE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964713,OMOP4691191,Mometasone 0.00100000000000000002 MG/MG [FURETASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964715,OMOP4691193,Mometasone 0.00100000000000000002 MG/MG [INPURA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964721,OMOP4691199,Mometasone 0.00100000000000000002 MG/MG [MEISONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964716,OMOP4691194,Mometasone 0.00100000000000000002 MG/MG [METASON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964707,OMOP4691185,Mometasone 0.00100000000000000002 MG/MG [MOMEDERM],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964717,OMOP4691195,Mometasone 0.00100000000000000002 MG/MG [MOMENTASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964722,OMOP4691200,Mometasone 0.00100000000000000002 MG/MG [MOMENT],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964708,OMOP4691186,Mometasone 0.00100000000000000002 MG/MG [MOMESOL],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964723,OMOP4691201,Mometasone 0.00100000000000000002 MG/MG [MOMESONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964709,OMOP4691187,Mometasone 0.00100000000000000002 MG/MG [MOMETAN],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964724,OMOP4691202,Mometasone 0.00100000000000000002 MG/MG [MOMETASON KOLMA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964718,OMOP4691196,Mometasone 0.00100000000000000002 MG/MG [MOMETASONE C-TRI],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964710,OMOP4691188,Mometasone 0.00100000000000000002 MG/MG [MORICORT],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964711,OMOP4691189,Mometasone 0.00100000000000000002 MG/MG [MOTASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964719,OMOP4691197,Mometasone 0.00100000000000000002 MG/MG [PLTASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964720,OMOP4691198,Mometasone 0.00100000000000000002 MG/MG [PROMON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964712,OMOP4691190,Mometasone 0.00100000000000000002 MG/MG [QMOTASONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964728,OMOP4691206,Mometasone 0.00100000000000000002 MG/MG [RAVELIA],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964729,OMOP4691207,Mometasone 0.00100000000000000002 MG/MG [SG MOMEZONE],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
42964730,OMOP4691208,Mometasone 0.00100000000000000002 MG/MG [TERISON],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44111713,OMOP1106344,Mometasone 0.05 MG Nasal Spray [Apo-Mometasone],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44127576,OMOP1122207,Mometasone 0.05 MG Nasal Spray [Apo-Mometasone] by Apotex,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44124916,OMOP1119547,Mometasone 0.05 MG Nasal Spray [MOMETASONE SANDOZ],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44114444,OMOP1109075,Mometasone 0.05 MG Nasal Spray [MOMETASONE SANDOZ] by Sandoz,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44101589,OMOP1096220,Mometasone 0.05 MG Nasal Spray [Nasonex] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension
44105872,OMOP1100503,Mometasone 0.05 MG [Apo-Mometasone],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44054300,OMOP1048931,Mometasone 0.05 MG [MOMETASONE SANDOZ],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
44188359,OMOP3065082,Mometasone 0.05 MG/ACTUAT Nasal Solution [Momeallerg],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36788313,OMOP4776570,Mometasone 0.05 MG/ACTUAT Nasal Spray Box of 1,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
43256566,OMOP539313,Mometasone 0.05 MG/ACTUAT Nasal Spray [Afonaise],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43278332,OMOP539314,Mometasone 0.05 MG/ACTUAT Nasal Spray [Afonaise] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36262743,OMOP3113618,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE SANDOZ],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36788309,OMOP4776566,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE SANDOZ] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36270421,OMOP3121296,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE SANDOZ] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36275547,OMOP3126422,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE TEVA],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36788308,OMOP4776565,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE TEVA] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36257657,OMOP3108532,Mometasone 0.05 MG/ACTUAT Nasal Spray [MOMETASONE TEVA] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36788315,OMOP4776572,Mometasone 0.05 MG/ACTUAT Nasal Spray [Momepax] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
44169580,OMOP3046303,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometahexal],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44180795,OMOP3057518,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometason],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36257656,OMOP3108531,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasone EG],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36788310,OMOP4776567,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasone EG] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
36262742,OMOP3113617,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasone EG] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
44169579,OMOP3046302,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasonfuroat Abz],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44173341,OMOP3050064,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasonfuroat Al],Branded Drug,Standard,0,0,Drug,RxNorm Extension
44162027,OMOP3038750,Mometasone 0.05 MG/ACTUAT Nasal Spray [Mometasonfuroat Cipla],Branded Drug,Standard,0,0,Drug,RxNorm Extension
36788312,OMOP4776569,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
43278331,OMOP539311,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
21047136,OMOP277770,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by DE,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21037213,OMOP277772,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Dowelhurst,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21145216,OMOP277768,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Sigma-Tau,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43256561,OMOP539285,Mometasone 0.05 MG/ACTUAT Nasal Spray [Uniclar],Branded Drug,Standard,0,0,Drug,RxNorm Extension
43272869,OMOP539312,Mometasone 0.05 MG/ACTUAT Nasal Spray [Uniclar] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
21115777,OMOP277764,Mometasone 0.05 MG/ACTUAT Nasal Spray by Actavis,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21115776,OMOP277760,Mometasone 0.05 MG/ACTUAT Nasal Spray by Alliance,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746621,OMOP4710525,Mometasone 0.05 MG/ACTUAT Nasal Spray by Almus,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43256560,OMOP539284,Mometasone 0.05 MG/ACTUAT Nasal Spray by Apotex,Marketed Product,Standard,0,0,Drug,RxNorm Extension
43278328,OMOP539283,Mometasone 0.05 MG/ACTUAT Nasal Spray by Chemmart,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21105987,OMOP277761,Mometasone 0.05 MG/ACTUAT Nasal Spray by DE,Marketed Product,Standard,0,0,Drug,RxNorm Extension
40746622,OMOP4710524,Mometasone 0.05 MG/ACTUAT Nasal Spray by Kent,Marketed Product,Standard,0,0,Drug,RxNorm Extension
21027458,OMOP277758,Mometasone 0.05 MG/ACTUAT Nasal Spray by Sandoz,Marketed Product,Standard,0,0,Drug,RxNorm Extension
