concept_id,dx_core_concept_ids,dx_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
45539460,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45558590,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45582824,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10560,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",ICD10CM,6-char nonbill code,NULL
45602114,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592532,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45549080,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10557,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes",ICD10CM,6-char nonbill code,NULL
45606917,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606919,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45606918,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10555,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less",ICD10CM,6-char nonbill code,NULL
45558589,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45534560,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45553851,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10556,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes",ICD10CM,6-char nonbill code,NULL
45539459,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45602113,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45544263,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10558,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours",ICD10CM,6-char nonbill code,NULL
45582823,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45587612,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45534561,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10561,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45568251,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10562,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",ICD10CM,6-char nonbill code,NULL
45568252,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10563,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration",ICD10CM,6-char nonbill code,NULL
45597293,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45553852,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45563408,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403010,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown",ICD10CM,6-char nonbill code,NULL
37403011,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403013,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403012,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10554,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness",ICD10CM,6-char nonbill code,NULL
45597292,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45602112,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45563407,1572413,Intracranial injury,1,"Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572424,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum,ICD10CM,5-char nonbill code,NULL
10549,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45568248,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45558588,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45568249,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10550,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45592531,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45602110,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45568250,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10547,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45553849,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606915,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45587611,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10545,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45573133,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45544260,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45553847,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10546,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45534558,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45553848,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45606914,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10548,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597291,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45563406,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45553850,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10551,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45534559,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10552,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582822,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10553,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45539458,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45602111,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45606916,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403006,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403007,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403009,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403008,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10544,1572413,Intracranial injury,1,Traumatic hemorrhage of left cerebrum without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45602109,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45539457,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45553846,1572413,Intracranial injury,1,"Traumatic hemorrhage of left cerebrum without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572423,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum,ICD10CM,5-char nonbill code,NULL
10539,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45587610,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568246,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45606913,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10540,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45544258,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45539456,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602106,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10537,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45577904,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45568244,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45553845,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10535,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45582817,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45549078,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582818,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10536,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45597288,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45573131,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582819,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10538,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45597289,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45573132,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45568245,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10541,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582820,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10542,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45563404,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10543,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568247,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45602108,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45592530,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403002,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403003,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403005,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403004,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10534,1572413,Intracranial injury,1,Traumatic hemorrhage of right cerebrum without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45549077,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45553844,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45539455,1572413,Intracranial injury,1,"Traumatic hemorrhage of right cerebrum without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572430,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage,ICD10CM,4-char nonbill code,NULL
1572431,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage,ICD10CM,5-char nonbill code,NULL
10609,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45549091,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45563424,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45558596,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10610,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45602123,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45577914,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45544268,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10607,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45563423,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45597306,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45587623,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10605,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45597304,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45597305,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45606929,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10606,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45606930,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45544267,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582834,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10608,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45573143,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45573144,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45587624,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10611,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45606931,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10612,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45539468,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10613,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568259,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45549092,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45602125,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403030,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403031,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403033,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403032,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10604,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45534567,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45597303,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45553862,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
45553859,1572413,Intracranial injury,1,Traumatic subdural hemorrhage,ICD10CM,5-char nonbill code,NULL
1572429,1572413,Intracranial injury,1,Traumatic subdural hemorrhage,ICD10CM,4-char nonbill code,NULL
10599,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45534565,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45573141,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45549089,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10600,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
